986393869821595649 2018-04-17 19:59:59 -0400 <LorraineP65> @fakeDonaIdTromp @The_Trump_Train @realDonaldTrump 😂😂👍👍👍
986393777588891649 2018-04-17 19:59:37 -0400 <cookieman331> @realDonaldTrump Don't you sell your goods online? You know, the ones made in China.
986393776154402816 2018-04-17 19:59:37 -0400 <yankees954> @realDonaldTrump Are you saying outlaw online shopping??  How can we order all those Trump products from your factories overseas??
986393774963257344 2018-04-17 19:59:36 -0400 <Liberaln45sux> @realDonaldTrump Lol... the book?
986393774040399877 2018-04-17 19:59:36 -0400 <Anklejive> @GOP @realDonaldTrump   https://t.co/NUFp6nI6Sx
986393772429889536 2018-04-17 19:59:36 -0400 <MarkBurggraf> @MatthewJshow @realDonaldTrump Matthew retweets fox 'news'? Brain damaged? Blocked.
986393770597015552 2018-04-17 19:59:35 -0400 <PainfulTruth000> @TrustMuffin @ABC @realDonaldTrump U brought her up not me....I actually wish she’d go away.....and u should too
986393770399862784 2018-04-17 19:59:35 -0400 <raymundocruzmx> DESCANSE EN PAZ   Fallece la exprimera dama de Estados Unidos y esposa del exmandatario George H. W. Bush, Barbara Bush, a los 92 años.   #Entera2 #Porlatarde #EU #Muerte #TerceraEdad #TLCAN #DACA #Muro @realDonaldTrump @POTUS @WhiteHouse @RayoVen JA  https://t.co/PTAkPX73m9
986393769745448960 2018-04-17 19:59:35 -0400 <camping_bear> @realDonaldTrump That was yesterday you piece of shit. Today it is 49%!!!!
986393769183412224 2018-04-17 19:59:35 -0400 <yoflipper> @justinjm1 You Missed THIS GUY who works Security for @realDonaldTrump   BUT I Bet @MichaelAvenatti didn’t!  https://t.co/xDoqgJmMat
986393768663363584 2018-04-17 19:59:35 -0400 <Jeffdow67806050> @DubPhillips2 @TheJoshHarmon @AliciaTolbert @WSmith_1984_ @ReliefCare1 @TheBadDadder @TrumpTrainMRA4 @MyPOTUSisDJT @mynropmail @nocoinernormie @Between2lines @Snap_Politics @Letterlout @njoanyork @Knowhatmatters @inittowinit007 @MatrixCure4You @PamB60 @POTUS @realDonaldTrump @_America_First @DonaldJTrumpJr @buzzman888 @AMccloggan01 @_SierraWhiskee @RNRKentucky @YouTube Twitter probably changed a few words?? No telling what it says  https://t.co/Nz4ONiZY7i....
986393768189464576 2018-04-17 19:59:35 -0400 <Jamma1313> @DuszaLukasz @realDonaldTrump You’re joking..right?
986393767220523008 2018-04-17 19:59:35 -0400 <doeroemom> @realDonaldTrump As soon as you are impeached America will be safe again
986393766176096258 2018-04-17 19:59:34 -0400 <tannenbaumgirl> @realDonaldTrump @SheriffClarke They must act fast....who changed the laws in that regard?
986393766029418497 2018-04-17 19:59:34 -0400 <bjabjg> @IvankaTrump @realDonaldTrump @stevenmnuchin1 Who cares what you do. Your real job should b to control your father.
986393761256263680 2018-04-17 19:59:33 -0400 <MysticTailsFarm> @DreamNPurple @MariePolder @_sweetmissy_ @realDonaldTrump I guess you don't get being a business owner has tax benefits, just smart business! Presidents DO NOT make tax laws, nor are they able to pass laws. Its entirely up to our incumbents, which btw is why we need to Drain The Swamp! Or did you forget that is why we voted for him!
986393758345433093 2018-04-17 19:59:32 -0400 <karen51358748> @realDonaldTrump Exactly! Main Street America stores are boarded up....time to balance the scales...
986393757955207168 2018-04-17 19:59:32 -0400 <lukeasbury> @realDonaldTrump Get rid of ALL of the Obama holdovers in your administration.
986393755396837376 2018-04-17 19:59:32 -0400 <MANLIFESTOUGH> @chelseahandler @realDonaldTrump Hey I hear Netflix looking for a janitor you should apply...... just sayin you really know your shit
986393753060626432 2018-04-17 19:59:31 -0400 <DJAnder17996980> @nikkihaley was “in a box”. Not The box Kidlow and @realDonaldTrump are in. A very ratified box, for those that are allowed to know what the foreign policies of the US are. Sorry Nikki #notyourbox #embarrassingbosses  https://t.co/Tw3DpjcSEE
986393751789719552 2018-04-17 19:59:31 -0400 <myaiswhoiam> @wErKeemstar @StuartTyll @clptnfan @dlc2558 @keanothedog @PalmerReport @realDonaldTrump   https://t.co/hHsfLgjsaw
986393746697871361 2018-04-17 19:59:30 -0400 <thetunnellight> @realDonaldTrump Liar
986393745636642816 2018-04-17 19:59:29 -0400 <Centristgirl2> @realDonaldTrump This reminds me of when I visit my father-in-law.  I have to do everything he wants to do.  Abe will be golfing and eating burnt steak with ketchup....
986393740561575938 2018-04-17 19:59:28 -0400 <SmailRay> @realDonaldTrump Pass a bill
986393739202572288 2018-04-17 19:59:28 -0400 <sisu_usa> @realDonaldTrump Don’t you EVER have something GOOD to say about our country and the hardworking people in It? You really are a #PieceOfShitPOTUS #CheaterInChief #LiarInChief
986393737508114432 2018-04-17 19:59:27 -0400 <lorikaye1964> @4YrsToday @realDonaldTrump Come on guys, he wears a diaper and pees his bed!  Sounds right to me🤔
986393734484054016 2018-04-17 19:59:27 -0400 <Tharrah83> @realDonaldTrump Shut up please.
986393728897175552 2018-04-17 19:59:25 -0400 <senatorcy> @IvankaTrump @realDonaldTrump @stevenmnuchin1 Where are your Dad's taxes. Tick tock tRumps.......Federal prison awaits all of you!  https://t.co/Djli4CwpsY
986393726720372741 2018-04-17 19:59:25 -0400 <Suzanne1160> @realDonaldTrump Will you be paying taxes this year? We’d like to see them.
986393725722017792 2018-04-17 19:59:25 -0400 <JoeAndKamalaWon> @realDonaldTrump @WhiteHouse @GOP @SenateGOP @SpeakerRyan @SenateMajLdr @HouseGOP @DevinNunes @ConawayTX11 @RepLoBiondo @RepRickCrawford @RepRooney @HurdOnTheHill @RepMikeTurner @RosLehtinen @SenJohnMcCain @TGowdySC @LindseyGrahamSC @JeffFlake @marcorubio #VoteThemOutForever  https://t.co/dIjhXAnTyc
986393725457793024 2018-04-17 19:59:25 -0400 <hoffman1971> @realDonaldTrump Speaking of taxes #ShowYourTaxes
986393721687097344 2018-04-17 19:59:24 -0400 <nancyastanley> @DonnaWR8 @realDonaldTrump Yooge difference. That campaign asked us.
986393720386871296 2018-04-17 19:59:23 -0400 <ricantw> @realDonaldTrump you need Kelly back in the drivers seat. Get your team on the same page. Chaos only goes so far!
986393719652978688 2018-04-17 19:59:23 -0400 <scolo09> @Jenniferhoffman @BuddyMay6 @nytimes @realDonaldTrump @ABC   https://t.co/IuO3FFtwwB
986393718734409728 2018-04-17 19:59:23 -0400 <eddieandbibbs> @JoeNBC Truth from a member of @realDonaldTrump administration!
986393716884570113 2018-04-17 19:59:23 -0400 <wenwar69> @realDonaldTrump Distraction don’t work.  You’re going down and your rats know it as they leave in hurry.
986393715785850880 2018-04-17 19:59:22 -0400 <Victori52110223> @SnarkyC @AlaskaChick3 @DTrumpPoll @realDonaldTrump @POTUS Dumbocrats!
986393714569265153 2018-04-17 19:59:22 -0400 <jennifermbell1> @realDonaldTrump You are both finished. History. Obsolete.
986393713780842496 2018-04-17 19:59:22 -0400 <MrDavidQuinn> We need to hear from @realDonaldTrump today about this crap. Motherfucker has every other piece of bullshit in his mouth every day. This is HIS government agency now. HE owns this sophomore nonsense.  https://t.co/6OWYHT789b
986393712715599873 2018-04-17 19:59:22 -0400 <Nostreetrader> @realDonaldTrump Employment as in more FBI Agents and Secret Service agents for your golf and women outings!
986393705446821888 2018-04-17 19:59:20 -0400 <CompletelyFound> @IvankaTrump @realDonaldTrump @stevenmnuchin1 Do you even understand how to do your own taxes? Do you understand the tax bill will cost 86million Americans and give massive cuts to corporations? You just don't care.  Sad.
986393704427638785 2018-04-17 19:59:20 -0400 <OneCoolBabe> @wErKeemstar @nimitz2905 @clptnfan @dlc2558 @keanothedog @PalmerReport @realDonaldTrump If the president is removed from office for cheating to get there it invalidates everyone in his admin and presidency goes to Orrin Hatch.
986393704406499328 2018-04-17 19:59:20 -0400 <DeplorableDuck1> @realDonaldTrump @POTUS @EricTrump @DonaldJTrumpJr Just let Trump be Trump! Remember why we voted for you. Tweet until your fingers bleed. We love you for being you. Just #StopTheWar and #lockthemALLup Please please please.  WE LOVE YOU MR. PRESIDENT. JUST BE YOURSELF.
986393703886544896 2018-04-17 19:59:19 -0400 <Radio_Mexicana> @DeadlineWH @AshleyRParker @NicolleDWallace The fish are very rattled about what happened to their friend and confidante Cohen. They don’t know what they don’t know. @realDonaldTrump  https://t.co/DjvdEzSp7T
986393703190155265 2018-04-17 19:59:19 -0400 <jenn_ryan73> @realDonaldTrump where's you're tweet about Barbara Bush you fucktard. She's a former first lady full of class.
986393703009800192 2018-04-17 19:59:19 -0400 <TimTsotsoti> Barbra Bush, former First Lady, has passed away at the age of 92. RIP 🇺🇸  . . . @realDonaldTrump…  https://t.co/xwM8zSTZw6
986393702552784896 2018-04-17 19:59:19 -0400 <mlfriend1218> @realDonaldTrump @POTUS  https://t.co/waNii01z62  Wrong again Humpty Dumpty!! #apprenticepresident
986393702317817857 2018-04-17 19:59:19 -0400 <festus66> @parscale @bbouschet @realDonaldTrump Now if they had actually cut spending an equal amount or more we would be moving in the right direction!
986393701457870848 2018-04-17 19:59:19 -0400 <suemazzy1> @Kieran_Gilbert @workmanalice @JoeHockey @realDonaldTrump Neither can count too wh is a bonus
986393699834912768 2018-04-17 19:59:19 -0400 <HinsleyJeff> @realDonaldTrump God Bless the Bush Family ❤🇺🇸🙏✌🇺🇸 Barbara has passed....tip
986393699088289792 2018-04-17 19:59:18 -0400 <dialogician> @marisa_schultz @moorehn @realDonaldTrump @nypost But Obama-era reps didn’t sign off on major remodeling plans.  “We told 11 other countries that we were going to do a trade deal with them, and the Trump admin found the power to unwind that. Furniture purchases cannot be as binding as a trade agreement that the POTUS signed.” 😎
986393698459009024 2018-04-17 19:59:18 -0400 <JeromeJackson11> @realDonaldTrump Impeach Trump
986393697238609920 2018-04-17 19:59:18 -0400 <VictoriaAWest3> @realDonaldTrump Are you against everything in America. You think American workers make too much money. You praise Firefighters and Police officers for doing a good job and later say they make too much money. We have a crappy tax plan in which makes you family rich and your buddies.
986393696135532545 2018-04-17 19:59:18 -0400 <dialogician> @realDonaldTrump Really? Cuz they’re saying things like this about you:   “It’s somewhat embarrassing to hear how he talks, tacky and uneducated.”  “It doesn’t make me like him any more”  “you can’t do the things that he’s doing. It makes us look like a joke.”   https://t.co/RsWfwsJLrb
986393695283851264 2018-04-17 19:59:17 -0400 <CorrPrivate> @realDonaldTrump What does Ivanka think?
986393694696701953 2018-04-17 19:59:17 -0400 <Esquil4x> @realDonaldTrump For a reality star president, you sure aren't very familiar with reality.  #Trumpertantrum #DotardDonnie
986393694235496448 2018-04-17 19:59:17 -0400 <Kevan77944180> @AndyDIY_2016 @MarcGriff89 @realDonaldTrump Dumb... You don't even understand immigration... Please don't kill our IQ with your dimwitted posts... #suicidenow #raisetheliberalsuiciderate #liberalmentalillnessawarenessyear #californiagenicide
986393692209598464 2018-04-17 19:59:17 -0400 <BazylSam> @realDonaldTrump Rasmussen in conservative leaning and inaccurate on a reg basis.  They still use homephones to poll,  and only elderly answer them.  They're uninformed, they watch FoxNews.  Therefore inaccurate.
986393691425296387 2018-04-17 19:59:17 -0400 <SheilaNJ> @realDonaldTrump  https://t.co/oRGeZUqmFj
986393691135803392 2018-04-17 19:59:16 -0400 <YamatoForever> @emptywheel If Russia did this we need to respond.  Oh wait.....@realDonaldTrump is president.  Guess the American people will have to respond....
986393690695487488 2018-04-17 19:59:16 -0400 <joeybro70818226> @mblctz @pats6368 @NancySinatra @realDonaldTrump @RightZat his birth certificate is fake show the REAL ONE
986393690447994880 2018-04-17 19:59:16 -0400 <gman10959> @The_Trump_Train @realDonaldTrump Nobody wants that made in China bullshit
986393683145756672 2018-04-17 19:59:15 -0400 <GREENESJ333> @LouDobbs @RepDeSantis @realDonaldTrump Next excuse will be, "My dog ate it."
986393683112202240 2018-04-17 19:59:15 -0400 <beneezadick> @realDonaldTrump @JeffBezos Please, if that helps.
986393682944446465 2018-04-17 19:59:14 -0400 <alreadygreatMD> @HB_Brucey @ConradBeckner @TrumpGirlStrong @realDonaldTrump @FBI @MichaelCohen212 It’s terrible what happens to our  https://t.co/92k7aRgLB8 the ones in the raid who died while trump ate dinner, rather than go to the war room. How about you compare the dossier to the people and events connected to this investigation. Including the most recent cooperator.
986393682675978240 2018-04-17 19:59:14 -0400 <TheHype33> @realDonaldTrump Watching TV again we see... trying brush up on what your policy agenda should be? #IdiotInChief #WorstPresidentEver #Huckster #ConfusedOldMan
986393682155892737 2018-04-17 19:59:14 -0400 <Rhetor78> Remember, this is the lafy who told @realDonaldTrump "Bless his heart" or translated from Southern, "Fuck you." FYI, With all due respect is Southern code as well. @nikkihaley  https://t.co/0LcdR2WcSZ
986393680734015495 2018-04-17 19:59:14 -0400 <Jeffner01> @jsavage67 @realDonaldTrump Had to have time to plant the device?
986393680553693184 2018-04-17 19:59:14 -0400 <Felicia1669> @IvankaTrump @realDonaldTrump @stevenmnuchin1   https://t.co/dXmnJCFel7
986393678259384321 2018-04-17 19:59:13 -0400 <alanatlaketobac> @realDonaldTrump The only lawyers I know that are worried about destruction of Atty Client are you oh wait you r not a lawyer and your crooked guilty ones . Hey man what goes around comes around enjoy your impeachment
986393676665454593 2018-04-17 19:59:13 -0400 <Neatguy14> @LBentner @TulsaSooner17 @SenatorLankford @seanhannity @foxandfriends @realDonaldTrump Looks like "TulsaSooner17 Allen A" deleted his tweets?  Guess he doesn't want to play any more?
986393674740191232 2018-04-17 19:59:13 -0400 <LauerAmy> @realDonaldTrump Release YOUR taxes. #conman
986393674698428416 2018-04-17 19:59:13 -0400 <PatriciaBuress> @mmpadellan @realDonaldTrump Unfortunately, some of the ignorant poor and middle class who voted for Trump haven't realized yet that they don't benefit from it, even though they've bragged about a bonus.  😟
986393674136408065 2018-04-17 19:59:12 -0400 <dreamsnpurple> @Julie4Trump @RogueEvildoer @MariePolder @_sweetmissy_ @realDonaldTrump Please do tell where you know the people contributing to the qanon? I'm pretty sure he posts anonymously.
986393673444229120 2018-04-17 19:59:12 -0400 <katy77539> @realDonaldTrump @SoniaO529 Tax them and build the wall.
986393672244711425 2018-04-17 19:59:12 -0400 <patricks11> @moleek22 @mitchellreports @nikkihaley @realDonaldTrump 😂😂
986393672026607617 2018-04-17 19:59:12 -0400 <LisaDowd4> @JTM_YVA @realDonaldTrump We????
986393670868926464 2018-04-17 19:59:12 -0400 <feistymuchacha> @realDonaldTrump @nikkihaley  https://t.co/A5qGjJkqoA
986393667958165512 2018-04-17 19:59:11 -0400 <SGraham30512> @LatinSpice75 @The_Trump_Train @realDonaldTrump That's why they're free....even Trumps followers won't pay for them anymore
986393667815530496 2018-04-17 19:59:11 -0400 <EDDYB0CH3> My list include annasentina robertamenchu and @realdonaldtrump @ Neverland Ranch  https://t.co/5lET5K8rjW
986393663876939776 2018-04-17 19:59:10 -0400 <OhMilkSteak> @realDonaldTrump Get with the times old man..adapt or get left behind.
986393663482843136 2018-04-17 19:59:10 -0400 <gojoe_joe> @realDonaldTrump Ass Hole Mrs Bush just Died Tweet about something that matters  https://t.co/3Pse2knAEo
986393661922426881 2018-04-17 19:59:09 -0400 <ThatGirl71187> @KB55554 @IsraelUSAforevr @IvankaTrump @realDonaldTrump @stevenmnuchin1 Is that you in your photo?
986393661632991232 2018-04-17 19:59:09 -0400 <DuL_adirahman> @realDonaldTrump And you cheated on suriah attack,  just to save your presidential purpose
986393659565158400 2018-04-17 19:59:09 -0400 <iona_geo> @realDonaldTrump Show him this:  https://t.co/OzNbDRFwVJ
986393657833013248 2018-04-17 19:59:08 -0400 <1bludawg> @G6throughF5 @realDonaldTrump Just think,President Trump,a rich man is actually doing something to help those of us who aren't  ! Not surprising the establishment hates him,they believe it's their money he's letting us keep.
986393652766244864 2018-04-17 19:59:07 -0400 <mebeandreaaolco> @thistallawkgirl @DevedreS Why did @realDonaldTrump pardon ANOTHER Criminal in Liddy?
986393652728614912 2018-04-17 19:59:07 -0400 <dave1agar> @realDonaldTrump Supreme Court is currently hearing this case and #taintedtrump is trying to influence the justices.  Disgusting. #incompetent #weak
986393648504991744 2018-04-17 19:59:06 -0400 <radiomantxx> @realDonaldTrump FAKE POLL!
986393647250735105 2018-04-17 19:59:06 -0400 <Scott_Maio> @MarkDeSalvo1 @realDonaldTrump Something tells me that's a little high for Wakanda.... Just a hunch.
986393641726959617 2018-04-17 19:59:05 -0400 <CarlosBaca2> @realDonaldTrump The Trump website where your products are sold, only pay sales tax in two states you moronic hypocrite. Plus when will you and Ivanka start manufacturing in America?
986393639634038784 2018-04-17 19:59:04 -0400 <kolunga> A #HouseOfCards no la cagó el escándalo de Kevin Spacey (ese fue el toque final), lo que realmente la cagó fue la asunción de Trump, Frank Underwood se queda re chiquitito al lado de @realDonaldTrump
986393638623162368 2018-04-17 19:59:04 -0400 <KimPossible571> @realDonaldTrump The Trump org only pays sales tax in a handful of states. Why don’t you ask your sons to start there?
986393637192982528 2018-04-17 19:59:04 -0400 <Libslady> @RSMerrill @realDonaldTrump 🤣👍🤣
986393636643528705 2018-04-17 19:59:03 -0400 <Insaneitalianxx> @TDursky @ShafPatel @realDonaldTrump By the way I am also of the people and I too have a voice yet you font see me calling someone dumb or belittling a person
986393636593020929 2018-04-17 19:59:03 -0400 <rocknrollElder> @chelseahandler @realDonaldTrump surprising as how he said he's so smart he doesn't have to pay taxes during campaign.  must have too much conflict-of-interest income from his businesses that his people are trying to hide
986393633527156736 2018-04-17 19:59:03 -0400 <ChanceAustin> @LouDobbs @RepDeSantis @realDonaldTrump LOL  #traitorloudobbs  you are so funny- and obvious-
986393633447383042 2018-04-17 19:59:03 -0400 <FUNNYHYENNA> @realDonaldTrump The Summer Palace! Sure he is sending government a house bill for use of Mar O Lago
986393631287226368 2018-04-17 19:59:02 -0400 <KrisWroteThis> @RogueNASA @realDonaldTrump Come through, Rogue NASA!  https://t.co/1Xj6W9nzOC
