1118303053952643073 2019-04-16 19:59:59 -0400 <TomalesBayHome> @realDonaldTrump @FoxNews @BretBaier @donnabrazile ‘WE’
1118303002312359936 2019-04-16 19:59:47 -0400 <3q6QSPQuWvMw8Sy> @realDonaldTrump 叙利亚被摧毁的大马士革古城 （Damascus）、布斯拉古城 （Bosra）、帕尔米拉古城遗址（Palmyra）、阿勒颇古城（Aleppo）、骑士堡和萨拉丁堡（Crac des Chevaliers and Qal'at Salah El-Din）北叙利亚的古村落 （Ancient Villages）可都是联合国官方认定的世界文化遗产，请问有人为它们流一滴眼泪吗？
1118302998415982592 2019-04-16 19:59:46 -0400 <visionsurreal> cc: @thespybrief 🔥Epstein. New York. Dershowitz.  Hey @AlanDersh - you and @realDonaldTrump ever hear of a girl named "Maria"?
1118302995362590721 2019-04-16 19:59:45 -0400 <ElainMarcz> @realDonaldTrump @FoxNews @BretBaier @donnabrazile They are trying to be fair and balanced. Give them that.
1118302993743405056 2019-04-16 19:59:45 -0400 <phillippropmgr> @realDonaldTrump @TigerWoods @TheMasters because you two have so much in common lot's of trysts with whores while married.  so he gets the Medal of Freedom to cheat on his wife.
1118302992690581505 2019-04-16 19:59:45 -0400 <GSwarthout> @Lrihendry @realDonaldTrump We didn't know about collusion, but EVERYONE knew that he obstructed justice.  He admitted to it on national TV.
1118302991964966912 2019-04-16 19:59:45 -0400 <RhondasGotThis> So, I'm guessing @realDonaldTrump hasn't mentioned the #Pulitzer winners this year.  Journalists have done good this year with #TrueNews and have been recognized for their work on articles exposing 45's transgressions. 👏👏👏 Please for #Democracy &amp; American safety, keep it up!  https://t.co/8KKyXOJFkA
1118302991667220480 2019-04-16 19:59:44 -0400 <NievesChavez1> @realDonaldTrump I want to see those disgusting Dems in jail.   They are a bunch of criminals.
1118302984864014336 2019-04-16 19:59:43 -0400 <Grand_Monya> @wuwu_wally @2000Schick @OliverMcGee @MGirlwv @Ilhan @IlhanMN @POTUS @realDonaldTrump @WhiteHouse There is nothing to debate here. You can shout "lies" all you want. But you can also look up the letter and read it yourself. It just takes a little bit of effort. Don't be lazy or willfully ignorant.
1118302984549519360 2019-04-16 19:59:43 -0400 <ARIZONA_HOLLY> @eugenegu @realDonaldTrump @SenMcSallyAZ Well who is running Michigan Eugene? Those problems started long before President Trump. You are so annoying!!
1118302982792073216 2019-04-16 19:59:42 -0400 <kimsuejenn> @jgmiller31 @realDonaldTrump @FoxNews @BretBaier @donnabrazile I think when he says “we” he means himself, his supporters and his propaganda machine. He doesn’t see the rest of us as Americans.
1118302982708387840 2019-04-16 19:59:42 -0400 <realMrRobby> @realDonaldTrump &amp;  @VP are a couple of c*nts. #idiot #furlough #caravanoflove #whinylittlebitch #sarahhuckabitch #dumptrump #fakepresident #hands #impeachtrump #NeverAgain8 #beto #neveragainmovement #NeverAgainMSD #TrumpIsAMoron #TrumpIsGuilty #TrumpIsACriminal #MarchForOurLives
1118302981613608961 2019-04-16 19:59:42 -0400 <ccade937> @realDonaldTrump  We're sick &amp; tired of you embarrassing America!
1118302976941051904 2019-04-16 19:59:41 -0400 <BuzzPatterson> @AOC Now, do @realDonaldTrump and his criminal justice reform. You’re quickly becoming a Trump acolyte. I knew you’d come around! @AOC
1118302974919565313 2019-04-16 19:59:40 -0400 <GGovic> @GOPChairwoman @realDonaldTrump Here are the facts.  SIGINT warned US Intelligence first.  Wake up honey, stop bullshitting your naive people.
1118302973493379072 2019-04-16 19:59:40 -0400 <Jonatha01879280> @realDonaldTrump Oh wow, big deal. Poor folks there have to listen to you tell them how great you are. Being there listening to you would be worse than getting a root canel.
1118302973111623686 2019-04-16 19:59:40 -0400 <bd2shakes> @kelliwardaz @phoenixnewtimes @AZGOP @realDonaldTrump My wife and I still wish you would have won but appreciate what your doing. #Trump2020  please dont let @ShuttleCDRKelly win.
1118302965314408449 2019-04-16 19:59:38 -0400 <Marjori29201139> @realDonaldTrump If you say it enough you may even stsrt to believe it yourself. If you had nothing to hide you would release the full report.
1118302963670355969 2019-04-16 19:59:38 -0400 <tf4271251> @realDonaldTrump Keep tweeting because....your right No Collusion No Obstruction
1118302963506786305 2019-04-16 19:59:38 -0400 <clkleinmonaco> @eugenegu @realDonaldTrump @SenMcSallyAZ Claims that droughts are getting worse are not supported in the scientific literature. This is true on a global level where historical records indicate much longer and more severe droughts occurred long before human carbon dioxide emissions became significant.
1118302962961584133 2019-04-16 19:59:38 -0400 <Beachnut10> @realDonaldTrump 🤮
1118302961099210759 2019-04-16 19:59:37 -0400 <DBDesRoches> @realDonaldTrump vetos #SaudiArabia #Military assistance shutdown bill  https://t.co/VV5FmwXih3 #Yemen #yemenwar @GulfStatesInst @GulfIntlForum @GulfStateAnalyt @CH_MENAP @EGIC_ @peterjsalisbury @JackDetsch_ALM @thegulfblog @Dr_Ulrichsen
1118302960277180416 2019-04-16 19:59:37 -0400 <KyleKulinski> .@realDonaldTrump is Saudi Arabia's bitch. He just vetoed a bill that would've stopped our support of Saudi Arabia's genocide. Millions in Yemen are starving and are under a perpetual bombing campaign (our weapons used). Here is a pic of a starving kid in Yemen.  https://t.co/5nP0fvn9cU
1118302955189485568 2019-04-16 19:59:36 -0400 <kendws1> @Shiva75145569 @TodayCassandra @tam8ta @Desi_Jackhammer @realDonaldTrump 5. Authorship of scholarly articles in professional journals or other major media in the field of endeavor?
1118302955185172480 2019-04-16 19:59:36 -0400 <phuketsdude> @realDonaldTrump No president no democracy
1118302954023464961 2019-04-16 19:59:35 -0400 <SeanPenaEsq> @AdamSchiavone @jdunnington @BernieSanders @realDonaldTrump Imagine being an elected member of Congress without a blue check mark
1118302952135983104 2019-04-16 19:59:35 -0400 <thetweet_Father> @LouDobbs @gen_jackkeane @realDonaldTrump @POTUS He’s not gonna kiss you Lou
1118302951305564161 2019-04-16 19:59:35 -0400 <LuvPresTrump> @HelaOnWheelz @krassenstein @realDonaldTrump Lovin’ it!!!!
1118302949762060288 2019-04-16 19:59:34 -0400 <cosmo_crazy> @realDonaldTrump @SenMcSallyAZ OMG I forgot you know how to sign your name not just reverse everything obama did.  Good for you sir on reciting the title because I am sure you did not read it.
1118302946444210176 2019-04-16 19:59:34 -0400 <RobbinMilne> @realDonaldTrump @SenMcSallyAZ #WarCriminal #egomaniac You decided not to sign because it restricts YOUR power?  #useless that’s what you are. #obstruction of #Congress for pure #personalego    https://t.co/3oRYpV7nxf
1118302944577957888 2019-04-16 19:59:33 -0400 <America99005647> @stakessweeper @RyanAFournier @realDonaldTrump And?  What are you trying to do. Undo his presidency?  Good luck. You had 6 months tops to get over the loss, get behind the president for the good of the country. But no, all you anti America communists decided to fight America for the good of a political party
1118302941687898113 2019-04-16 19:59:33 -0400 <BuzzPatterson> Now, do @realDonaldTrump and his criminal justice reform. You’re quickly becoming a Trump acolyte. I knew you’d come around! @AOC
1118302933076983808 2019-04-16 19:59:30 -0400 <muirgeo> @realDonaldTrump No they are coming from “Pro-life” countries so send them to conservative “Pro-life” states!
1118302932770836480 2019-04-16 19:59:30 -0400 <EQUIV0CAL> this is @realDonaldTrump 💯% !!!
1118302931541987328 2019-04-16 19:59:30 -0400 <Logan10Lorena> @realDonaldTrump please breakdown your tax decrease. Upfront with %paid by those earning one million+.  Martha McCallum is getting killed trying to defend the cuts.
1118302926487707648 2019-04-16 19:59:29 -0400 <JahmiMuti> @realDonaldTrump A lot of Sky Screamers on here. Ridiculously Hilarious! 😂 Keep Winning! 🙌🏾🙌🏾🤙🏾
1118302922423586816 2019-04-16 19:59:28 -0400 <sphodgson> @realDonaldTrump  https://t.co/0YyiTev2nj
1118302921509228546 2019-04-16 19:59:28 -0400 <joejohnquinn> @realDonaldTrump @FoxNews @BretBaier @donnabrazile Dude, I'm gonna be honest, I read this tweet and I can't tell if you're confused or angry or what.
1118302920817172480 2019-04-16 19:59:28 -0400 <LeeHolly81> @realDonaldTrump "Current and former White House advisers are reportedly in full freak-out mode over Robert Mueller's report - a redacted version due out in about 36 hours. Those aides now worried about retribution from the president..." - @NicolleDWallace  https://t.co/9a0Wsk7AFT
1118302920771014656 2019-04-16 19:59:28 -0400 <AgentAngelSoul> @LouDobbs @gen_jackkeane @realDonaldTrump @POTUS Good. Now we know who to blame for everything.
1118302917096804352 2019-04-16 19:59:27 -0400 <jfandl325> The #Trump administration will go down in history as one of the worst human rights violators in the US.  While the Republican party will not judge @realDonaldTrump , the history books will.  The Legend is coming.
1118302913921781760 2019-04-16 19:59:26 -0400 <JohnHeffner8> @realDonaldTrump Please come to Orange County, New York Mr President.  We love you and love Making America Greater
1118302909425274880 2019-04-16 19:59:25 -0400 <3156Wanger> @realDonaldTrump Vote bill weld
1118302909043658752 2019-04-16 19:59:25 -0400 <Joemora63617406> A known fact. @DHSgov @ICEgov @TheJusticeDept are all overlooking this fact. She got immigration benefits through fraud. Must be deported. @realDonaldTrump sitting on his butt on this one. Immigration is STILL not much better. #BuildTheWall
1118302907894571010 2019-04-16 19:59:24 -0400 <hungryrealtor> @ethersvoice @realDonaldTrump We better get to hear the click of some handcuffs
1118302903545081858 2019-04-16 19:59:23 -0400 <chattrugoon> @BillCla71292043 @dcexaminer @AOC @YahooNews @realDonaldTrump Well I would like to know. It's becoming exhausting to read about these foolish sayings.
1118302900084793344 2019-04-16 19:59:23 -0400 <TheTrut98132779> @TroopLoverBarry @realDonaldTrump More like .....💩 &gt; Trump
1118302899816235008 2019-04-16 19:59:23 -0400 <adrianahoyos> @marklevinshow NO, quoting #IlhanOmar is NOT “inciting violence”!  Here’s what #violence inciting looks like👇🏼   https://t.co/TXgBbl4qfd #Unhinged   @realDonaldTrump WON! #Dems: Move on, get over it &amp; let him work!
1118302898784559104 2019-04-16 19:59:22 -0400 <PastorGolphin> @peta_king1 @realDonaldTrump 🤣🤣🤣got me. I meant one gallon.
1118302898448822273 2019-04-16 19:59:22 -0400 <robbystarbuck> @knotixx @realDonaldTrump All of the pipes need to be replaced everywhere there.
1118302897098371072 2019-04-16 19:59:22 -0400 <mdavey628> @realDonaldTrump Oh Donnie boy, you’re so done.
1118302895961706496 2019-04-16 19:59:22 -0400 <BobJone41435974> @SenSchumer @realDonaldTrump Wrong again CS!  Average tax returns are within $3 of last years.  PLUS,  the payroll tax went down and everyone's received an increase because of it all year long!  You folks that live in states that tax the hell out of you...got what you deserve!  Fix the potholes in New York!
1118302894456037376 2019-04-16 19:59:21 -0400 <david_smego> @colinkowalski22 @MChang_a_lang @CassandraRules @realDonaldTrump @TigerWoods @TheMasters ur right, i doubt it, but it's still immoral footage to be dropping
1118302889531858944 2019-04-16 19:59:20 -0400 <JusmeLyndaB> @realDonaldTrump  https://t.co/B39QBqJeIm Indiana Grandma always
1118302885844897792 2019-04-16 19:59:19 -0400 <TerriFraracci> "In a statement to the Senate released by the White House, Trump called the joint resolution "unnecessary" and argued it would negatively affect U.S. foreign policy." Don't you mean foreign-fed bank account, @realDonaldTrump 🤨?
1118302878953803776 2019-04-16 19:59:18 -0400 <RalphettaS> @realDonaldTrump I love watching your rallies on TV! They're so upbeat and inspiring!🇺🇸                    🇺🇸 MAGA🇺🇸
1118302874746769408 2019-04-16 19:59:17 -0400 <cinnamongirl818> @AislygnEliyan @CHDmommaDORV @markwafer @realDonaldTrump @TigerWoods @TheMasters Free of charge!! Thank you for the compliment...😉💜😉
1118302874474123265 2019-04-16 19:59:16 -0400 <grace_bettye> @Solidus316YT @ManTrump2020 @SandyHermannJ @SpeakerPelosi @POTUS @FoxNews @OANN @realDonaldTrump Thank you , petunia, for not knowing the law. My momma meant it just like I tweeted it, 'cause she is a good Christian as opposed to the "bad Christian in the WH".
1118302873685774337 2019-04-16 19:59:16 -0400 <Lindarehm4> @GovBrewer @realDonaldTrump Bullshit they were tax payers like other parents.
1118302872305795074 2019-04-16 19:59:16 -0400 <deedee33955> @realDonaldTrump @SenMcSallyAZ What did McSally do for you?? Promise to stand behind you when the Mueller Report is released??
1118302872129511424 2019-04-16 19:59:16 -0400 <SharonD52993957> @realDonaldTrump @FoxNews @BretBaier @donnabrazile I wish the POTUS wouldn't name call.
1118302872012230662 2019-04-16 19:59:16 -0400 <tomdumbledurb1> @realDonaldTrump If you were honest, but you are not, our country would be a better place.
1118302868342235137 2019-04-16 19:59:15 -0400 <medowlen_78> @JimRobe87932591 @itsJeffTiedrich @realDonaldTrump @SenMcSallyAZ  https://t.co/VP9zggklkr
1118302868136611841 2019-04-16 19:59:15 -0400 <Markfry809> @realDonaldTrump @SenMcSallyAZ And why do you think they need drought contingency plans Donald? It’s called #climatechange
1118302866857439233 2019-04-16 19:59:15 -0400 <jay_krick> @tedlieu @normangoldman @realDonaldTrump @GOP And you are part of the 1% #Shhhhhh
1118302866765045760 2019-04-16 19:59:15 -0400 <kellyannegoebb> @realDonaldTrump @SenMcSallyAZ You actually had no idea what this bill contained bc you don’t or won’t read what’s put in front of you. All you can think about is escaping to the residence, removing your makeup, getting into your onesie &amp; turning on Fox. You’re such a buffoon!
1118302862809993218 2019-04-16 19:59:14 -0400 <TilghmanChris> @eugenegu @realDonaldTrump 😂😂😂😂
1118302861811748865 2019-04-16 19:59:13 -0400 <VantolDeborah> @PegGluntz @DavidWohl @realDonaldTrump @TigerWoods @TheMasters Thank you!!
1118302859857154050 2019-04-16 19:59:13 -0400 <emt822011> @SherylCrow @FLOTUS @realDonaldTrump Doubt it.
1118302856111480832 2019-04-16 19:59:12 -0400 <AFishingGoddess> @realDonaldTrump @SenMcSallyAZ Looks like the DNC has a plan to Stop Bernie Sanders from being the Presidential Nominee. Remember what they did to him in 2016.  It's going to be a repeat!    #StopBernieSanders movement by the Democrats  https://t.co/JoFrGhF79F
1118302850507952128 2019-04-16 19:59:11 -0400 <Roadwalt> @realDonaldTrump Why did all your team meet with Russians and most important, why did you all lie about it?  Maybe Mueller can tell us. The American people want to know.
1118302850067595264 2019-04-16 19:59:11 -0400 <BlackLecter> @realDonaldTrump  CAN YOU DO SOME SHIT TO HELP STRUGGLING COLLEGE STUDENTS GOD DAMNIT!!!!
1118302847706238976 2019-04-16 19:59:10 -0400 <CherylStrahm> @realDonaldTrump You scared? You look scared.
1118302846674460682 2019-04-16 19:59:10 -0400 <kendws1> @Shiva75145569 @TodayCassandra @tam8ta @Desi_Jackhammer @realDonaldTrump 3. Published material in professional or major trade publications, newspapers or other major media about the beneficiary and the beneficiary’s work in the field of endeavor?  4. Original scientific, scholarly, or business-related contributions of major significance in the field
1118302845575368704 2019-04-16 19:59:10 -0400 <Charhe14> @realDonaldTrump REALLY..?ALL HIS INFORMATION IS WRONG MISSING A LOT OF OBSTRUCTION AND CONSPIRING FACTS AND PEOPLE FIRED FROM YOU TO COVER YOU'RE CRIMES.
1118302845428613121 2019-04-16 19:59:10 -0400 <varant> @KevinModesti @AdamSchiff @realDonaldTrump @ladailynews Ya and ? @RepAdamSchiff should resign immediately for false story’s on @realDonaldTrump and you Kevin needs to be neutral
1118302840714350594 2019-04-16 19:59:08 -0400 <HenHokie> @realDonaldTrump You and the @GOP have sold out all Americans.  Is there a single Republican that is NOT in Putin’s pocket?   The United States is now essentially a Russian colony.   Legal experts say AG's ties to Russia are troubling  https://t.co/LguZuUvMz4
1118302839070167046 2019-04-16 19:59:08 -0400 <joepolitics4> @realDonaldTrump If ANY location needs to have a large amount of water dumped on it ... it would be the GPS coordinators of where you are standing.
1118302837820153856 2019-04-16 19:59:08 -0400 <WDPandB> @realDonaldTrump Success is an ugly thing. Men are deceived by its false  resemblances to merit.... They confound the brilliance of the firmament with the star-shaped footprints of a duck in the mud. - Victor Hugo, Les Misérables
1118302836683681794 2019-04-16 19:59:07 -0400 <walker1165> @maggiejuang1 @WhiteHouse @realDonaldTrump @FLOTUS  https://t.co/PLg2fRx4In
1118302834661842945 2019-04-16 19:59:07 -0400 <3156Wanger> @realDonaldTrump @SenMcSallyAZ Vote Bill Weld
1118302834645262337 2019-04-16 19:59:07 -0400 <Notonmywatch560> @realDonaldTrump @WhiteHouse And Death threats are ok!   https://t.co/ympzA0KjrC
1118302834255192064 2019-04-16 19:59:07 -0400 <NiceHandTick> @Kristy23111 @realDonaldTrump @SenMcSallyAZ Ain't Jesus who we know is a white man great?  https://t.co/JwLuboiqY9
1118302832535527429 2019-04-16 19:59:06 -0400 <Bonnie47559757> @realDonaldTrump @FoxNews @BretBaier @donnabrazile Fox is now MSM and part of the Fake news, with a few individual exceptions.
1118302826923302913 2019-04-16 19:59:05 -0400 <7pak> @Maggie6873 @DavidWohl @realDonaldTrump Along with CNN, CBS, etc... maybe we get actual facts and 99 percent conjecture!
1118302824268480512 2019-04-16 19:59:05 -0400 <cwknees> @realDonaldTrump Pants on 🔥🔥🔥🔥🔥🔥
1118302823551127552 2019-04-16 19:59:04 -0400 <DumpsterfireDi1> @longstreet_mark @brainwrinkler @JohnWal33667436 @realDonaldTrump @SenMcSallyAZ Ever looked into why the climate changed idiot?
1118302823203131392 2019-04-16 19:59:04 -0400 <zomgjon> @JohnLegere So much for kissing @realDonaldTrump’s ass
1118302817414975490 2019-04-16 19:59:03 -0400 <sparkyandtaz> @JosephBrass @realDonaldTrump @janninereid1 @brasskerri5 @panos941 @txmonimo @abodon_5 @gordon1419 Oh boy. That's a nice respite from listening to my son drying his boots with the blow dryer. I was about to go insane.
1118302816546766848 2019-04-16 19:59:03 -0400 <KittyLovesGod> @porfie_moreno @Adrienne711 @Hmcruzr @TexanPaula @CharlesRobinLe2 @MariaPinam27 @Benstrauss7 @WickedWarrior5 @PiesPeggy @usmade100 @americanconsnet @Nick30664336 @BrendaR44430265 @NoGuff1 @Notaliberal7 @JjarvisJEFF @M35620522Jackie @poolesignsurve2 @BenejamYsabel @67Coronet @07gibsonlp @davecoolworld @robeaves64 @fedxjetmech @sir_blacula @TonyinDFW @fudanshi15 @rubywright1 @jennifer_outen @SeeingRed02 @shepkevin @NightStar44 @Tristan03154057 @PapaDavid15 @JJMcC31 @oolpearl @nlmnewzealand @Glorify_thyName @realDonaldTrump @CBSNews @abcnews @baltimoresun @SenSchumer @latimes @ajc @dallasnews @stltoday @chicagotribune @OANN I'll check.
1118302813128257536 2019-04-16 19:59:02 -0400 <icchupicchu> @realDonaldTrump If U were honest we wouldn't be in the mess YOU created.  If no collusion, why did you lie about the Dump Tower meeting?  If no collusion , why did you do everything you could to stop an investigation into Russian interference?  A not guilty person would not have interfered! 1/2
1118302810825789442 2019-04-16 19:59:01 -0400 <JoeWhatsHisName> Shocker, @realDonaldTrump is an absolute piece of shit.  https://t.co/LuCMrE12Ba
1118302810368565258 2019-04-16 19:59:01 -0400 <bobbymarcucci> @realDonaldTrump Lets ask the folks at the deutche bank about where some if your funds came from. Then lets see an unredacted mueller report. Do you know the meaning of easter? No its not a get together with your kids from different moms either
1118302809521213440 2019-04-16 19:59:01 -0400 <WH_spygate> @real_defender @realDonaldTrump Were you born in 2016?
1118302801615052800 2019-04-16 19:58:59 -0400 <LuvPresTrump> @krassenstein @realDonaldTrump We are doing great! Thanks for asking .#Trump2020
1118302796951031808 2019-04-16 19:58:58 -0400 <GhostFace_2019> @IndieRay02 @realDonaldTrump @BarackObama He aint fit ta lick @BarackObama Boots,Let alone think he could ever come close to measurin up
1118302791443681280 2019-04-16 19:58:57 -0400 <kalealani23> @realDonaldTrump Now find France on a map.
1118302790093295617 2019-04-16 19:58:56 -0400 <kym_hodges> @realDonaldTrump No collusion but definately obstruction. We the people have seen it happen.
1118302785622163456 2019-04-16 19:58:55 -0400 <carolcarr47> @realDonaldTrump @SteveHiltonx  https://t.co/xZvFtmTR0p
1118302785307439104 2019-04-16 19:58:55 -0400 <NievesChavez1> @realDonaldTrump They won't.  Don't pay them and they will come.
1118302783877214208 2019-04-16 19:58:55 -0400 <robbystarbuck> @crodpolitics @realDonaldTrump National media doesn’t care. They don’t like positive news.
1118302780601450496 2019-04-16 19:58:54 -0400 <Lwigui> @realDonaldTrump @SenMcSallyAZ What about Salton Sea in California?
1118302779255115776 2019-04-16 19:58:54 -0400 <TuckerT2007> @realDonaldTrump That’s the question we’re all asking ourselves. What the hell do you know?  Is there nothing?
1118302778097639424 2019-04-16 19:58:54 -0400 <WJguar> @realDonaldTrump uhmmm
1118302776336027648 2019-04-16 19:58:53 -0400 <AsherJmat> @realDonaldTrump @DHSgov As much as all the other losers, including our unfit Chief Executive. The swamp is teeming with undesirable creatures, and your grifters are populating it. Sad, even tragic for our country; we deserve better —- RESIGN!😢😥😩🇺🇸
1118302773597167616 2019-04-16 19:58:52 -0400 <kimboc5> @RobertY53138053 @TheMarkPantano @POTUS @realDonaldTrump Absolutely!! 🍿🍺😁👏
1118302772741451776 2019-04-16 19:58:52 -0400 <adrianahoyos> @RealJamesWoods NO, quoting #IlhanOmar is NOT “inciting violence”!  Here’s what #violence inciting looks like👇🏼   https://t.co/TXgBbl4qfd #Unhinged   @realDonaldTrump WON! #Dems: Move on, get over it &amp; let him work!
1118302772527497217 2019-04-16 19:58:52 -0400 <knoblaw> @BrewBusBrett @realDonaldTrump  https://t.co/NHtXWHpcHT
1118302768618323968 2019-04-16 19:58:51 -0400 <alberto37324764> @TweetofAzrael @brandon_r_horan @realDonaldTrump That's not true. They are crossing from different areas where there is no wall a few are coming from the ports of entry.  https://t.co/T740QYLQh2
1118302763270770688 2019-04-16 19:58:50 -0400 <Knit_n_scribble> But, please remember, #Pence is the only one #trump couldn't get rid of. @realdonaldtrump can't "fire" the vice president #googooeyes @hardball @HardballChris
1118302761110638592 2019-04-16 19:58:49 -0400 <sherr_windy> @realDonaldTrump Your story is already bigger than Watergate. And we all know how that ended.
1118302751241441280 2019-04-16 19:58:47 -0400 <brentacollins75> @realDonaldTrump Dear President Trump - I have a REAL emergency!  @potterybarn delivered the wrong couch and I cannot get anyone on the phone to fix the problem. Can you please escalate this to a national emergency?!
1118302749299314688 2019-04-16 19:58:47 -0400 <cowboytroy321> @joshscampbell @realDonaldTrump No he hasn’t that I have seen but reading the responses here you blame for the fires no matter what if you don’t like your president or countrymen move
1118302748821336065 2019-04-16 19:58:47 -0400 <esmi2007> @realDonaldTrump If you say so...but let’s see the dam mueller report ... all of it .. not watered down ... every dam letter and period ...3/4 of Americans would love to see it too ..If innocent, then what do you have to hide?
1118302748649447426 2019-04-16 19:58:46 -0400 <mia_nj> @davidenrich @bhsnitzer @DeutscheBank @realDonaldTrump ‘has to notify’ him? For God’s sake, we all know they’ve been served with a subpoena, what notification is required?
1118302746673856517 2019-04-16 19:58:46 -0400 <luizlima10> @NYCMayor @realDonaldTrump the mayor of New York supports CORRUTIONS and the organizations Globo that had his name quoted 4 times by Corruption in FIFA ... Who does not know the Brazilian problems ... It has to be limited to the smallness of his person. @Luanapollty
1118302743603687424 2019-04-16 19:58:45 -0400 <BarbaraJSmith18> @realDonaldTrump Of course there wasn't! I still do not know how you have lived through this nightmare. Well, paybacks are Hell. Those who did this to you will pay a severe price. God doesn't dig that kind of stuff!!
1118302743318253568 2019-04-16 19:58:45 -0400 <passivebitcoin> @UROCKlive1 @realDonaldTrump Please grow up and STOP bullying another human being
1118302741577834496 2019-04-16 19:58:45 -0400 <LittleWhtBlouse> @mpgarza2012 @newsturbater @ALT_ACADIANP @AOC @realDonaldTrump I've been "negged* forever and had no idea. Omg!
1118302740185329664 2019-04-16 19:58:44 -0400 <joserosado> @realDonaldTrump @AOC Come with me, I'll show how to earn in dolars and spend in pesos.  Sign up today and get my FREE guide!  "The Guide for People in a Hurry to Get Their First, Second, Third, 100th Client Without Wasting A Penny"   https://t.co/AqNSEcwpOr
1118302738553679877 2019-04-16 19:58:44 -0400 <DwightKeganBass> @realDonaldTrump @NBCNews Never believed a word of it Mr. President #USALoyal
1118302736460722177 2019-04-16 19:58:44 -0400 <EyesOnTrump2020> @FoxNews better stand behind @IngrahamAngle and our president @realDonaldTrump  Especially since they hired that cheat and liar @donnabrazile   Please stand with Laura and Trump🇺🇸  @parscale @AndrewPollackFL @seanhannity @kimguilfoyle @JudgeJeanine @Navy_Lady_45 @SebGorka
1118302735885987840 2019-04-16 19:58:43 -0400 <ode2wine> @krassenstein @realDonaldTrump Do you have any proof of that of did you hear it from #fakemewscnn
1118302733948325888 2019-04-16 19:58:43 -0400 <p_mettler> @realDonaldTrump Keep telling yourself that!
