893260187431301120 2017-08-03 19:59:59 -0400 <XThinkerXX> @Lambert58rules @The_Trump_Train @realDonaldTrump The law dude. We are a nation of laws-not men
893260186902831105 2017-08-03 19:59:59 -0400 <lawyeradams> Since Mueller has called a grand jury I believe lawyers for @realDonaldTrump could move to recuse him for violating the statute.
893260186697084928 2017-08-03 19:59:59 -0400 <BrettCole4> "You are worse than I am." @realDonaldTrump on @TurnbullMalcolm Transcript of their conversation  https://t.co/dZ5Wp4t8Op #refugees #Manus
893260185816387584 2017-08-03 19:59:58 -0400 <GBolt10> @DTrumpExposed @realDonaldTrump You're Fake News Trump is the man
893260185753473024 2017-08-03 19:59:58 -0400 <toolanj138> @realDonaldTrump Shit. Just. Got. Real. Buckle up, Buttercup! Feel free to retweet to all the sewer rats! #MuellerTime #FlushTheSewer  https://t.co/DX5MTdT03l
893260184574869505 2017-08-03 19:59:58 -0400 <TheBrownOnion> @FoxNews @POTUS You are right @realDonaldTrump I am proud to say again "I love my president"! #KeepOnKeepingAmericaGreat2020
893260184260235264 2017-08-03 19:59:58 -0400 <phartman79> @OfficialTandE Thats @realDonaldTrump and @VladPutin1
893260182892945408 2017-08-03 19:59:58 -0400 <ShirleyCranfill> @realDonaldTrump Remind America that when Hillary gave Russian our nuclear grade uranium to Russia Mueller was involved. And that he has lied to Congress.
893260181898801154 2017-08-03 19:59:57 -0400 <AllogeneousJano> @timesofindia @Twitter @BBCWorld @CNN @GlblCtzn @Speedman2016 @TimesofIslambad @DunyaNews @Dawn_News @koolkopper sir @realDonaldTrump @SAMAATV @shazbkhanzdaGEO @TalatHussain12 @Minmaj mam
893260177532751872 2017-08-03 19:59:56 -0400 <XanderNewguy> @realDonaldTrump Get their adulation as you screw them over. #Trump1984
893260177436057600 2017-08-03 19:59:56 -0400 <pat_mag> @realDonaldTrump Too busy reading the leaked transcripts of calls to Mexican and Australian leaders and picking my jaw up from the floor... 😮
