874778408089243648 2017-06-13 19:59:59 -0400 <kelly_ramona> @realDonaldTrump Awesome 👏 Day President Trump 🇺🇸❤🙏
874778298185920512 2017-06-13 19:59:33 -0400 <pollyrants> @realDonaldTrump Talk, talk, talk!
874778295744610304 2017-06-13 19:59:32 -0400 <shawneeinsd> @Blittle_R56 @tampa1_ @BikerBecca @RyanAFournier @MarkDice @realDonaldTrump @CNN 😂🤣😊
874778294180302851 2017-06-13 19:59:32 -0400 <kelleysgators> @j_brownk9 @ColMorrisDavis @realDonaldTrump @billclinton @BarackObama   https://t.co/0UgMdBjSG3
874778290422153218 2017-06-13 19:59:31 -0400 <ReallySunnyDay> @TulsiGabbard President also deserves respect. @realDonaldTrump accepts, even seeks, dissent (opposite of Obama). VV blocked for their disrespect of Prez.
874778289990115328 2017-06-13 19:59:31 -0400 <ResistingYogi> @realDonaldTrump LITERALLY silenced 500,000 #Vets You're a #Liar and a #Fraud #DonTheCon #Resist #Trump #TheResistance #VoteVets #LockHimUp  https://t.co/e2l1UuERGr
874778289184886784 2017-06-13 19:59:31 -0400 <B1gHorn> @Pettoland @nixagirl @AustinOnSocial @realDonaldTrump @DeptVetAffairs Your comment is untrue.  Trump doesnt block everyone with a negative comment.  But He should.  You haters have #FakeNews for your church
874778288111181828 2017-06-13 19:59:31 -0400 <ChrisDoubleyou> @truyogi @Deadpool1973 @truthsp3ak @nbglamorlux @LaneyBrandon @Theladyintrepid @spartenmt1 @SaltyCentrist @LauraLauraf01 @Corrynmb @realDonaldTrump Somebody has to win, after all this is America
874778287226200065 2017-06-13 19:59:30 -0400 <KatNCharlieB> @realDonaldTrump Can't handle the truth posted by people like @StephenKing? Can't tell the truth either. #impeach #BlockedByTrump #lifegoals
874778286324318208 2017-06-13 19:59:30 -0400 <DSCIOREDA> @realDonaldTrump How about. JAIL! JAIL! JAIL!
874778285548470273 2017-06-13 19:59:30 -0400 <ValerieHarms> @realDonaldTrump @SecretaryZinke @Cabinet It was disgusting that you praise yourself and have others do so too.  So conceited.
874778283824500736 2017-06-13 19:59:30 -0400 <vickilb99> @GovMikeHuckabee @realDonaldTrump That's a fact.
874778283455524867 2017-06-13 19:59:30 -0400 <KathrynMarieMcC> @GovMikeHuckabee @realDonaldTrump Mexico isn't paying for a wall, the AHCA is going to drop 23 million people from healthcare and it's swampier than ever in DC.
874778280389431296 2017-06-13 19:59:29 -0400 <jnniii16> @realDonaldTrump @DeptVetAffairs IF PRESIDENT "666" CARES ABOUT THE VETERANS WHY DID HE TRY TO NOT PAY THE MONEY HE COLLECTED FOR THEM UNTIL THE PRESS GOT INVOLVED ???
874778280116842496 2017-06-13 19:59:29 -0400 <sk31147> @realDonaldTrump What about that company leaving Wisconsin for Canada 🇨🇦??  Looks like jobs, jobs, jobs exiting!!!
874778279236055041 2017-06-13 19:59:29 -0400 <theREALdyaz> @realDonaldTrump @DeptVetAffairs Dear POTUS. Strip the congress and civilian gov't workers off all benefits and pay for the needs of our veterans.
874778275138199552 2017-06-13 19:59:28 -0400 <Gabbagul> @realDonaldTrump @DeptVetAffairs Thank you President Trump. Keep up the great work and make America great again!
874778274718773248 2017-06-13 19:59:27 -0400 <originalkg1> @BDryburgh @Corrynmb @realDonaldTrump Dems don't see a spy behind every tree. They are the spies and traitors. Just playing the same old blame game to cast suspicion on others.
874778272399147008 2017-06-13 19:59:27 -0400 <9to5elbows> @nmiltner @realDonaldTrump Good luck with that. How will he find out what people are saying about him? He's a populist of the worst kind.
874778271614947328 2017-06-13 19:59:27 -0400 <aprilt2903> @realDonaldTrump I sure had to drop out!Was playing high price for no coverage until high deductible met!6,889And got it through market :(cash Dr visits now.
874778271472390145 2017-06-13 19:59:27 -0400 <TorpedoTony> @realDonaldTrump @hebert061 Love what your doing!  #MAGA
874778271216480257 2017-06-13 19:59:27 -0400 <cinnamongirl999> @realDonaldTrump Many of my friends &amp; some family are active army and/or veterans. It disgusts me that you would block @votevets
874778270411218945 2017-06-13 19:59:26 -0400 <RinMcDugal> In the process of protecting @realDonaldTrump, AG Jeff Sessions revealed himself as either an old, incompetent buffoon or 1st-class liar.
874778269270155264 2017-06-13 19:59:26 -0400 <PleaseThink1776> @realDonaldTrump Don't promise things that you can't deliver. Companies that you said weren't leaving, are. Layoffs already happening.
874778268339249153 2017-06-13 19:59:26 -0400 <Basik12345Keith> @Calivettech @dangermarin @realDonaldTrump And then Dems lawyers to to Supreme Court and argue that it IS a tax to win the case. Am I wrong?
874778266594402313 2017-06-13 19:59:26 -0400 <FondoOfTheMondo> @SenatorStrange @realDonaldTrump Very much appreciate you standing with a very honorable man and being there in support of him today. God Bless sir.
874778264861945856 2017-06-13 19:59:25 -0400 <thejproachband> @realDonaldTrump Keep stroking that man's fragile ego.
874778264337874944 2017-06-13 19:59:25 -0400 <MomOf3Pgh> @realDonaldTrump @DeptVetAffairs Will you really be signing it or will you pretend to sign it for the photo-op?
874778262878212096 2017-06-13 19:59:25 -0400 <Passaro5738> @realDonaldTrump @DeptVetAffairs thank you
874778259518631937 2017-06-13 19:59:24 -0400 <ZemanLynnZ> @realDonaldTrump But, guess what...we know the truth...  https://t.co/OQUGboa1Vz
874778258541346816 2017-06-13 19:59:24 -0400 <silent_sts> @hmmmtastybrains @m33gs @stealthygeek @thehill @realDonaldTrump You're barking up the wrong tree! This 45-year-old Democrat was proud to jump ship and vote for Trump
874778254951022592 2017-06-13 19:59:23 -0400 <bluestarsirius> @altCRS @AltUSPressSec @realDonaldTrump + he calls Comey a "coward" bwahahahaha
874778251528372225 2017-06-13 19:59:22 -0400 <AdamJonez> .@realDonaldTrump  https://t.co/xcvfgPNxMI
874778250651684864 2017-06-13 19:59:22 -0400 <RozzieVox> @djvontrapp @jackschofield @NoFilterOnMe1 @realDonaldTrump @FoxNews BOT ALERT !!
874778246268805121 2017-06-13 19:59:21 -0400 <JAragman> @RepDonaldPayne @realDonaldTrump @DeptVetAffairs @NewRepublic Trump is no friend to veterans? Only if you observe what his actions are. If you just listen to him then he's a friend to veterans.
874778246071689216 2017-06-13 19:59:21 -0400 <Heatherhamama> @MichaelDelauzon @Scavino45 @POTUS @realDonaldTrump @IvankaTrump @GovWalker @BetsyDeVosED I'm a strong Trump supporter and so is my community
874778246017146880 2017-06-13 19:59:21 -0400 <CheriJacobus> @MsDocTransform @FullOmniForce @Gav4955 @BobbyAxelrod2 @AprilParadise @DJT4PresMAGA @Adamtheactivist @NumbersMuncher @realDonaldTrump you've seriously been exposed as a hypocrity, fake Christian and fraud, Trumpkin.  Maybe call it a night and go away
874778241839640578 2017-06-13 19:59:20 -0400 <ShankU_VeryMuch> @realDonaldTrump @DeptVetAffairs Days to hit a 60% disapproval rating:  Carter: Never Reagan: Never Bush: 1,288 Clinton: Never W.: 1,756 Obama: Never Trump (🎃🐽 💩): 144
874778240715567105 2017-06-13 19:59:19 -0400 <Czone12> @realDonaldTrump Literally. Please apologize for your existence
874778239536910336 2017-06-13 19:59:19 -0400 <AdolphusGusII> @laxietoo @KGrwolff @alta247 @bmxdad4130 @CollinRugg @realDonaldTrump According to YOU everything obama tried to do was blocked...and then you say he's a great leader? 😂😂😂😂😆😆😆😝
874778239331389440 2017-06-13 19:59:19 -0400 <stearnol> @dinmark2 @marena_k57 @AliM20698746 @bmark5472 @Thomaskirkm @tod1776 @ScottPresler @LifecoachNV16 @realDonaldTrump Yes I can when it's religion making laws. I don't want ANY religion making laws here.
874778238077325312 2017-06-13 19:59:19 -0400 <LloydFoley007> @realDonaldTrump I don't think they have sources sir I think they just sit around and make this stuff up
874778234516275200 2017-06-13 19:59:18 -0400 <DanielS64695185> @IvankaTrump @WCTC @realDonaldTrump 矛盾
874778234117906432 2017-06-13 19:59:18 -0400 <LunaucPerkon> @realDonaldTrump Where are your balls, that you can't take criticism for your mistakes or deal with people seeing through your lies? Where are your balls?
874778225553149952 2017-06-13 19:59:16 -0400 <docdguy> @realDonaldTrump Are you and daughter bringing your products back to America to be made. No, probably not. Just another Grifter lie
874778225049817088 2017-06-13 19:59:16 -0400 <chuckw256> @realDonaldTrump @DeptVetAffairs Thanks Sir
874778223221108738 2017-06-13 19:59:15 -0400 <edgewood158> @realDonaldTrump Trump you should talk to joel quadrucci on how to run a health care program
874778223107854337 2017-06-13 19:59:15 -0400 <pldanzis> Sure they will find a way to spin it differently by tomorrow tweets by none other than @realDonaldTrump/@POTUS! so predictable!  https://t.co/IgH32FlD42
874778222180933632 2017-06-13 19:59:15 -0400 <evanslaura79> @realDonaldTrump @DeptVetAffairs LIAR
874778220045803520 2017-06-13 19:59:14 -0400 <avocado808> @jackschofield @PaulaWeston13 @realDonaldTrump Hope your hate doesn't get in the way of your journalistic integrity, Jacko.
874778220037648384 2017-06-13 19:59:14 -0400 <LindaCalabro1> @getongab @realDonaldTrump Why don't you arrange to speak with the people in NJ when you come to the summer White House? It would be good for you to hear from the 60%.
874778219303632896 2017-06-13 19:59:14 -0400 <DeirdreMDay> @DougTammy14 @realDonaldTrump No.  They find you repulsive and are astounded that such a thing exists.
874778213792137216 2017-06-13 19:59:13 -0400 <SteveInRealife> @luvtheblessing @Pettoland @getongab @realDonaldTrump @DeptVetAffairs Do you know what a "replicant" is, Kendra? I think I may have some very bad news for you. (f)
874778212034723840 2017-06-13 19:59:12 -0400 <AlanMil17486799> @realDonaldTrump @DeptVetAffairs Sadly, it is not great news because you sign lot of things that do not help anyone because you cut their funding, the agency or do not fund!
874778210667569152 2017-06-13 19:59:12 -0400 <russian_bedbug> @Castantine @ericgarland @kim @realDonaldTrump Some mornings you just wake up and say hey let's make something.🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆🍆F to the T
874778209887240193 2017-06-13 19:59:12 -0400 <deannalynnarzol> @jem6793 @SenatorStrange @realDonaldTrump He's a racist who's not so far removed from the sheet, cross and noose being of easy access under his bed. And he's also a fkng LIAR!
874778207186284549 2017-06-13 19:59:11 -0400 <REJECTEDBYDADDY> @FoxNews @ChrisStirewalt EVERYONE IN THE ENTIRE GOVERNMENT IS FIRED! EXCEPT ME AND @IvankaTrump! LOSERS! TREMENDOUSLY SICK! SAD! #MAGA @realDonaldTrump
874778201184243721 2017-06-13 19:59:10 -0400 <ChrisShoe4> @realDonaldTrump @DeptVetAffairs Great news.  Thanks Mr. President.
874778200580214785 2017-06-13 19:59:10 -0400 <snarkasm01> @Debra_Wiley @LtUhura2017 There doesn't HAVE to be a theme...but I've been meaning to get this off my chest...hey @realDonaldTrump  https://t.co/oU6uQ8OBCn
874778197220630528 2017-06-13 19:59:09 -0400 <lhahgerty79> @realDonaldTrump Health care cuts and tax breaks go to the rich.
874778193105887232 2017-06-13 19:59:08 -0400 <nugslilsis> @tedlieu @realDonaldTrump Hunh! Wait a minute Anh! Code it's code!!
874778192955006985 2017-06-13 19:59:08 -0400 <itzme2> @davidaxelrod @sweetnonnie @realDonaldTrump
874778192262967298 2017-06-13 19:59:08 -0400 <Mjankaus> @realDonaldTrump @PressSec @DeptVetAffairs Why did you block concerned vets? Hypocritical as well as unethical and possibly unconstitutional. #resist
874778187900833792 2017-06-13 19:59:07 -0400 <IM3rdEye> @AmoreMJ7 @StephenKing @realDonaldTrump Yep. We all are ...whoo hoo!! Eh?! Lol
874778183656255488 2017-06-13 19:59:06 -0400 <Czone12> @realDonaldTrump When you apologize for being.
874778182167257088 2017-06-13 19:59:05 -0400 <Jkirk1946James> @realDonaldTrump Left never so hateful guess these people hate America and don't go to church
874778178601893888 2017-06-13 19:59:05 -0400 <montanagirl05> @MarkLettau @spitsfire_ @KenWarnock @Corrynmb @realDonaldTrump Many of our founders were deist dear. Open a damn history book!
874778176270028800 2017-06-13 19:59:04 -0400 <BarbaraVanlaan> @realDonaldTrump  https://t.co/ltKUG8lVKA
874778175980613632 2017-06-13 19:59:04 -0400 <mandalinn25> @tfwilson81 @PerAnelid @RobertMaguire_ @realDonaldTrump 😂😂😂 sure okay. You will be the one seeing. Hang on it will be a wild ride with an impeachment and implosion of the GOP.
874778174823043072 2017-06-13 19:59:04 -0400 <KarenStewich> @realDonaldTrump First of all the only thing that is fake are your staff of sycophants......
874778173170487297 2017-06-13 19:59:03 -0400 <sleepywhiner> Do @ossoff's Hollywood benefactors know he'll work with @realDonaldTrump to keep America safe? They are going to hate that!
874778171819819010 2017-06-13 19:59:03 -0400 <AllFactsChecked> @tonyposnanski @realDonaldTrump @votevets Aren't you blocked too? Lol
874778171715055617 2017-06-13 19:59:03 -0400 <Kirbine> @danahaviland @realDonaldTrump Well, dammit, I'm in. I have a soft spot for Crazy Bobo 😂😂
874778168338640896 2017-06-13 19:59:02 -0400 <boycothumana> @realDonaldTrump I voted for you! #Twitter has hacked my homepage because they're hiding #Humana fraud.FBI appaling.I want 2b treated fairly
874778164119175168 2017-06-13 19:59:01 -0400 <squatchdogderps> @realDonaldTrump @POTUS @DeptVetAffairs Restore the benefits that were promised to our veterans.
874778163754131457 2017-06-13 19:59:01 -0400 <carlsaul2> @realDonaldTrump I totally believe it mr. President
874778163687157762 2017-06-13 19:59:01 -0400 <navyshellback75> @realDonaldTrump @Cabinet Organized A$$ Kissing (OAK), as in "wood", as in that's what they were sucking/kissing.
874778163590578176 2017-06-13 19:59:01 -0400 <slongbrake66> @realDonaldTrump does blocking an organization that represents half a million vets make you feel like a real man, it shouldn't  https://t.co/69OumT74sm
874778162827100161 2017-06-13 19:59:01 -0400 <LisaRomano> @realDonaldTrump @Cabinet Which new reality show is this?
874778158318448640 2017-06-13 19:59:00 -0400 <fab_NHC> @CGasparino @FoxBusiness @schwartzbFBN @realDonaldTrump He's never right fam - hot air
874778157873868801 2017-06-13 19:59:00 -0400 <EnragedPug> @ACLU Can we have @realDonaldTrump played by a giant albino frog with yellow fuzz glued on its head?
874778156862849024 2017-06-13 19:58:59 -0400 <mpitta94587> @realDonaldTrump We the ppl are unsure they are all untrue. Let them investigate &amp; let the chips fall where they may. Yr orange jump suit matches your skin.
874778154820292609 2017-06-13 19:58:59 -0400 <mike122160> @usatodayvideo @USATODAY @realDonaldTrump Fake Russian scandal going down in flames so now you are trying to start a new fake scandal
874778152517615616 2017-06-13 19:58:58 -0400 <SallyDeal4> @realDonaldTrump  https://t.co/pVOjlmtUky
874778151800459264 2017-06-13 19:58:58 -0400 <SuziePE1> .@realdonaldtrump is undermining democracy by declaring the media is the “enemy of the people.” Defend press freedom  https://t.co/lwGu7mOQ5m
874778149128724481 2017-06-13 19:58:58 -0400 <mthomp6112> @realDonaldTrump @POTUS @VP @SenateGOP  https://t.co/U4YvfBVlSV
874778148675751937 2017-06-13 19:58:57 -0400 <Auroraknite> @yuritzenpresent @dingchiroptera1 @BlueKomand @ConfinoFred @BearmanShannon @MeUnloveable @GiselleTort @EdHull8 @takhar_ @GeorgeTakei @realDonaldTrump Yeah, and we did a sorry job of it. Don't ask me to love the American revolution.
874778147002208256 2017-06-13 19:58:57 -0400 <Susiexgop> @AprilParadise @CheriJacobus @DJT4PresMAGA @Adamtheactivist @NumbersMuncher @realDonaldTrump they don't exist. It's a contradiction in terms. No decent conservative wants anything to do with #LyinTrump
874778144414347268 2017-06-13 19:58:56 -0400 <RitaC78> @LACaldwellDC @realDonaldTrump Lordy, I hope there are tapes!!
874778144225361921 2017-06-13 19:58:56 -0400 <MSP4646> @realDonaldTrump Prosecute her
874778143906832385 2017-06-13 19:58:56 -0400 <Bernoulli313> @realDonaldTrump Do they play golf in Wisconsin?
874778143562674176 2017-06-13 19:58:56 -0400 <tshirtwoman19> Sometimes tourists are terrorists....@760kfmb @WinterbleShow @realDonaldTrump @FoxNews
874778143026024448 2017-06-13 19:58:56 -0400 <FrakerMonica> @tedlieu @realDonaldTrump Unfortunately for his transition team and GOP there are a lot more wheel on the bus. Thump thump.
