878402287688974336 2017-06-23 19:59:59 -0400 <b_sumarokov> @realDonaldTrump @POTUS VERY TIME !!! VERY NICE !!!
878402232030556161 2017-06-23 19:59:46 -0400 <washington_bear> @MilitaryMadnes1 @callouscowgirl @BriteEyes8 @SherriBergan @oinc2islam @wcwinc @ProudMomOf_9 @WarthogLover @sawmilltaters @ujblack @MVZexplorer @TennesseeFor @realDonaldTrump Ribs??? Pork???🐷🥓🥓🥓🤣
878402231179018241 2017-06-23 19:59:46 -0400 <MazJobrani> It's like watching a senile, paranoid, lying grandfather run the country. @realDonaldTrump  https://t.co/yS19IyTaT6
878402228423454721 2017-06-23 19:59:45 -0400 <countrylove3737> @realDonaldTrump It must suck to be you. You're hated so bigly bigly.
878402224786784257 2017-06-23 19:59:44 -0400 <BlueParrotBooks> @realDonaldTrump IT'S MUCH BETTER IN THE ORIGINAL GERMAN:  https://t.co/0QNLvZ5uZi #DopeyDonald #MakeAmericaGermanyAgain #FourthReich #DerFuhrer #DearLeader
878402222064902144 2017-06-23 19:59:44 -0400 <Howard39948970> @realDonaldTrump Thank you Mr. President for all  your efforts to make America Great,in spite of the Dems and complainers. Please keep it up
878402218910597121 2017-06-23 19:59:43 -0400 <shaspea> @DrewGrove66 @jonmitchell1964 @blaustein @realDonaldTrump It's never enough
878402215655989249 2017-06-23 19:59:42 -0400 <jebocanegra1> The beginning of the economic recovery end. @realDonaldTrump @GOP this will be on you. Another mess Democrats will have to clean up.  https://t.co/sV9r6ae9NY
878402210505293825 2017-06-23 19:59:41 -0400 <NutricionTotal> @leopoldolopez International alert: the political prisoner @leopoldolopez today denouncing they are torturing it (please listen). SOS @realDonaldTrump
878402210467430401 2017-06-23 19:59:41 -0400 <MickeyOGin> @williamlegate @realDonaldTrump Can't wait to hear Sekulow's spin on this one
878402207347027969 2017-06-23 19:59:40 -0400 <kalmba46> @RepCheri @NancyPelosi @realDonaldTrump Because TN has lots of rural area, I made this exact point with @SenBobCorker when I called his office today. I urged him to vote NO.
878402204981481472 2017-06-23 19:59:40 -0400 <Angel1000prcenr> @Autarkh @dplblmejeffb @realDonaldTrump again, y would u want2 criticize the president? It makes me think ur seeking attn.
878402202527825924 2017-06-23 19:59:39 -0400 <ThingsWerentGr8> @TIME And nobody knows more about courage, dignity, and selfless sacrifice than @realDonaldTrump, just ask him, he knows.
878402200942391297 2017-06-23 19:59:39 -0400 <GCharnetski> @Scavino45 @LindaSuhler @realDonaldTrump @POTUS 'Veterans get happy with that'!!
878402197272375297 2017-06-23 19:59:38 -0400 <IanMCohen> @bronxhoops2033 @KathyAnnunziata @VictorGThompson @keksloo @aaronclouse73 @DTrumpExposed @BarackObama @POTUS @realDonaldTrump Why do you see it that way? It couldn't have been b/c we had a black POTUS 😉. I didn't see it where I live and work.
878402194386690053 2017-06-23 19:59:37 -0400 <gardengirlove> @realDonaldTrump @VP @SpeakerRyan #MitchMcConnell  https://t.co/ncuXI9tZ5F
878402188770508800 2017-06-23 19:59:36 -0400 <usamabutt95_> @samiabrahim Why are we blaming @realDonaldTrump ?? Our PM is on the tour in the name of #Umrah ( May Allah forgive me ) while the country is bleeding .
878402186908229632 2017-06-23 19:59:35 -0400 <MrsMarsha11> @realDonaldTrump nice!
878402182810402817 2017-06-23 19:59:34 -0400 <jdoe36079699> @drgenius1970 @ejin_elan @GILMONK1 @vnickgi @realDonaldTrump Women like you are still in the fight and make us proud. Stay safe.
878402177005473794 2017-06-23 19:59:33 -0400 <Rickeyjoe91> @realDonaldTrump Degulations D Trump is not passing a bill you have a 1Trackmind and you tell 80 perct lies . You won Racist votes/Russia
878402173461123072 2017-06-23 19:59:32 -0400 <f396> Retweeted Donald J. Trump (@realDonaldTrump):  WEEKLY ADDRESS🇺🇸  https://t.co/0QfyqzBIf8  https://t.co/7n0Vyq09og
878402170785288193 2017-06-23 19:59:32 -0400 <LdyDi69> @Hirschpch @theworldiscobra @100mis @lukewaltham @TerryMoore324 @realDonaldTrump @ICEgov Look another little troll account.
878402169849950208 2017-06-23 19:59:31 -0400 <ACEnanna2> @realDonaldTrump Lies again. The NY Times will need to add to their growing list.
878402168499216386 2017-06-23 19:59:31 -0400 <cbrGeek> @realDonaldTrump With majority in both chambers, 38 is a pathetically low number. Sad, bigly.
878402160047910913 2017-06-23 19:59:29 -0400 <MichelleFunkho4> @realDonaldTrump U haters are plain evil can't you ever say a thing nice
878402154662375431 2017-06-23 19:59:28 -0400 <K_MarksTheSpot> @HollywoodNTrump @jnsanchez @realDonaldTrump @foxandfriends How often has he gotten it right?! He uses #Altfacts as substitutes for the word "The" #BanStupid
878402154540781568 2017-06-23 19:59:28 -0400 <Severineontwitt> @realDonaldTrump 💩👿☠️🤢🤡
878402152619573248 2017-06-23 19:59:27 -0400 <lawbrand> The steel trap mind of #tPOTUS at @realDonaldTrump in action again, sad.  "But I didn’t tape, and I don’t have any tapes, and I didn’t tape"
878402151059517440 2017-06-23 19:59:27 -0400 <artisticbecky66> @mplay0000 @NewtTrump @JacquelineManos @MiceeMouse @Andromodid @POTUS @realDonaldTrump @HorseShort @dawnellemurray @joyreaper He look like a ghost!  https://t.co/kMpUOk3QcW
878402149302095873 2017-06-23 19:59:26 -0400 <R0ttn1> @realDonaldTrump You're still the most hated man in America, and the worst #POTUS ever!   Legislation requires House and Senate approval too bonehead
878402148295254016 2017-06-23 19:59:26 -0400 <PoeticSpaniard> @teresalo_tweets @DannyZuker @realDonaldTrump 😂😂😂😂😂
878402141500657664 2017-06-23 19:59:25 -0400 <Munchkinsnana> @ForTrump2020 @lukewaltham @realDonaldTrump  https://t.co/24KeGJXE9J
878402135226028033 2017-06-23 19:59:23 -0400 <gingertealkp> The Left is trying to dehumanize .@realDonaldTrump. @FLOTUS, the children &amp; grandchildren need to do an ad speaking out against this now!
878402133837664256 2017-06-23 19:59:23 -0400 <countrylove3737> @realDonaldTrump It must suck to be so hated around the world.
878402125943984128 2017-06-23 19:59:21 -0400 <mcskinner11> @jasoninthehouse @realDonaldTrump Maybe you'll be cell mates, since you love tossing his salad so much #trumprussia #benedictdonald
878402120499814401 2017-06-23 19:59:20 -0400 <lilimet2030> @JuanManSantos @CNNEE @cnni @washingtonpost @NTN24 @nytimes @BluRadioCo @larepublica_co @lafm @elheraldoco @realDonaldTrump  https://t.co/szEOBLhzFy
878402120063623168 2017-06-23 19:59:20 -0400 <davydawgg> @ShawnSlim052570 @melissacevans33 @reghaas924 @LWarnicke @tweetsheilatoo @Jenlskelly @tickawayday @jules_su @realDonaldTrump Conditioning from your programmed mind is what the word implies.
878402118293606401 2017-06-23 19:59:19 -0400 <LennX6> There was collusion all over but none from @realDonaldTrump  Go figure #beyondthelookingglass  https://t.co/Lbhv4jrSWG
878402118138212353 2017-06-23 19:59:19 -0400 <JimKilby> RINO = Republican in name only, DINO = Democrat in name only, PINO = President in name only or TRUMP for short. @Lawrence @realDonaldTrump
878402117526056960 2017-06-23 19:59:19 -0400 <endmoronism> @EdWGillespie seems to be running a 1990's style #VAGOP campaign. Deny populist @realDonaldTrump exists, holler tax cuts to 10% of voters  https://t.co/IhqkOPpYEg
878402116888526849 2017-06-23 19:59:19 -0400 <k_calaman> @realDonaldTrump You should cut this out and frame it - like you do all the magazines that are stupid enough to put you on the cover!!
878402116506857473 2017-06-23 19:59:19 -0400 <Mschade2020> @BarryBallbag01 @realDonaldTrump Exactly
878402106348236801 2017-06-23 19:59:16 -0400 <1NOSIRROM> @realDonaldTrump HA HA, you're such a funny little boy.
878402103567417344 2017-06-23 19:59:16 -0400 <PutItInMyHole0> @ArleneAngelo4 @CNN @realDonaldTrump 닥쳐
878402102749483010 2017-06-23 19:59:15 -0400 <aloe0812> Because of you @BarackObama I was able to finally get healthcare, thank you! Now @realDonaldTrump will take it away!  https://t.co/zB8odWkxd1
878402101646286848 2017-06-23 19:59:15 -0400 <robert_fergison> @DainoMichael @VinoVertias @kathboston @JohnWTipp @ace_0f_diamonds @JacobAWohl @realDonaldTrump Hillary took popular vote by 3 million votes. So you're wrong. Again, I'm assuming.
878402095661101056 2017-06-23 19:59:14 -0400 <Umpire20> @politico @GreenPartyUS gave us George W. Bush thanks to Ralph Nader and Jill Stein gave us @realDonaldTrump
878402095610834944 2017-06-23 19:59:14 -0400 <seajai14> @ZakZales @realDonaldTrump @FLOTUS @marineband Dream on
878402087842918400 2017-06-23 19:59:12 -0400 <susieqzimm> @realDonaldTrump At least you let someone else write this drivel. We know you can't string together a complete sentence. You are soooooo disgusting
878402083698987009 2017-06-23 19:59:11 -0400 <gailjenner> @DannyZuker @realDonaldTrump Vomit
878402078657392651 2017-06-23 19:59:10 -0400 <Carlaodenbaugh> @IronStache Yes, it is sad. My husband is a disabled vet. Army &amp; Marines. @realDonaldTrump doesn't care about @votevets. Donald only cares about Donald!
878402077948604416 2017-06-23 19:59:09 -0400 <SageerMarie> @realDonaldTrump Fool
878402074165223424 2017-06-23 19:59:09 -0400 <schwanderer> @Freeyourmindkid @MickeyKatzz @realDonaldTrump eek cellulite :(
878402064161701888 2017-06-23 19:59:06 -0400 <PoeticSpaniard> @DannyZuker @realDonaldTrump #GrandmaUnderwear
878402062664572928 2017-06-23 19:59:06 -0400 <LindaKnepper1> @RealJamesWoods @Lindanap123 @realDonaldTrump It's way overdue, the other way wasn't working.
878402058390556672 2017-06-23 19:59:05 -0400 <Reitzio> @thejaredlrice @WalterTippie @TammyGeraldson @realDonaldTrump @Lennard_lenn Seems like you all are the ones whining all the time- fake news, Obama did it Mommy, not me! What about Hillary/Bill? It's on Him now.
878402056700166144 2017-06-23 19:59:04 -0400 <dfooch72> @rolandsmartin @iamwandasykes @realDonaldTrump It's not as though they weren't warned. I have a hard time pitying anyone who voted for him. They screwed us all
878402052619210752 2017-06-23 19:59:03 -0400 <SOYBEANCANDLES> @realDonaldTrump @SteveScalise You incite violence!   https://t.co/LWvI4V8ecy  https://t.co/N2pw7F8RcN
878402052271034368 2017-06-23 19:59:03 -0400 <PatriciaRyan17> @AWaltonWilliams @Librepenseur @jules_su @jerkstoreclerk_ @realDonaldTrump WE DO NOT CHOOSE PRESIDENTS BY POPULAR VOTE. Never have, never will.Why can't libs get that through their heads?
878402051566206976 2017-06-23 19:59:03 -0400 <William1945ZX> @realDonaldTrump You are so smart. Install solar panels on the wall. That was your idea. You do know solar panels need to face the sun at an optimal angle.
878402050530455552 2017-06-23 19:59:03 -0400 <WellBraz> @leopoldolopez @realDonaldTrump make #Venezuela great again, please!
878402046172438529 2017-06-23 19:59:02 -0400 <teethgrindr0000> @pnehlen @realDonaldTrump How about those Carrier jobs?
878402042783563776 2017-06-23 19:59:01 -0400 <kathrynhibbard> @jules_su @realDonaldTrump Stop it.  He is not doing that.  It is NOT the government's requirement to provide healthcare.
878402041080463360 2017-06-23 19:59:01 -0400 <mrIzajay> @realDonaldTrump Its all a big charade with you @realDonaldTrump. Biggest clown in the US.
878402039390367744 2017-06-23 19:59:00 -0400 <Triszam> @realDonaldTrump  https://t.co/DvixRcyFGK
878402038480203776 2017-06-23 19:59:00 -0400 <caringhygienist> @realDonaldTrump @POTUS @FLOTUS @VP @mike_pence @SpeakerRyan @HouseGOP @SenateGOP This from intelligent informed gentleman who cares #USA  https://t.co/9mMVS4rKUL
878402036018143232 2017-06-23 19:58:59 -0400 <Ejboudreaux3> @realDonaldTrump  How much of our money are you going to let Mueller steal before you stop this "investigation" ?
878402035959427078 2017-06-23 19:58:59 -0400 <SueVelez19> .@realdonaldtrump is undermining democracy by declaring the media is the “enemy of the people.” Defend press freedom  https://t.co/WkYhXbg2ld
878402030263570432 2017-06-23 19:58:58 -0400 <jackschofield> @HaydenMacintosh @realDonaldTrump Not sure I could take the heat. The UK is hot enough right now ;-)
878402024156442625 2017-06-23 19:58:57 -0400 <SalmonRiverMan> @realDonaldTrump Depp should be arrested and prosecuted. What is going to take to stop the nuts on the left?
878402022688653312 2017-06-23 19:58:56 -0400 <Indi_Tx27> @realDonaldTrump   https://t.co/OXnyI9xHWZ
878402012542586880 2017-06-23 19:58:54 -0400 <CindySchoolmas1> @realDonaldTrump New Quinnipiac Poll:  Trump Job Approval -- 34%!! NICE!
878402012051800066 2017-06-23 19:58:54 -0400 <lovearedhat> @ConstanceQueen8 And, it appears @realDonaldTrump is right, once again.
878402005752053761 2017-06-23 19:58:52 -0400 <Democracyworks2> @realDonaldTrump Demented Don doesn't even know what's in it!!  https://t.co/RWQYk4OGZk
878401999859052544 2017-06-23 19:58:51 -0400 <JS1348> @Chet_Cannon @realDonaldTrump Seems like mr. full of Chet put his tail between his legs and ran like a bitch.  Typical trumpy who has nothing to say except spread BS
878401992804007936 2017-06-23 19:58:49 -0400 <GrammaYayam164> @realDonaldTrump Lot of bad Democrat corruption today. Scales of justice will balance.
878401985715748864 2017-06-23 19:58:47 -0400 <TearsInHeaven09> Were I to be falsely accused of something, I'd demand the fullest and most aggressive investigation possible @potus @realDonaldTrump
878401983262187522 2017-06-23 19:58:47 -0400 <MsSashaRae> @realDonaldTrump And you're under investigation for obstruction of justice. Nice!
878401982637031424 2017-06-23 19:58:47 -0400 <P1111Sollano> @realDonaldTrump @Corrupcion_PRI A better idea controls your drug addicts
878401982540664832 2017-06-23 19:58:47 -0400 <BonnieKirkTodd3> @realDonaldTrump THANK YOU MR. PRESIDENT for working so hard to make AMERICA Stronger and Safer! You ARE THE BEST! 💋👀👄💖💛💘🌞🌞💫
878401980888039424 2017-06-23 19:58:46 -0400 <citizengjco> @GOPLeader @POTUS @realDonaldTrump No one wins till you're gone @SpeakerRyan @SenCoryGardner @RepTipton
878401978258251776 2017-06-23 19:58:46 -0400 <LifeCoachLiza> @arlethapappas @activist360 @kchernecky @realDonaldTrump @SenateMajLdr @SpeakerRyan @HouseGOP @SenJohnMcCain @VP @SenateGOP
878401975158808576 2017-06-23 19:58:45 -0400 <alf27900> @thehill What happened, @realDonaldTrump
878401969668452355 2017-06-23 19:58:44 -0400 <KathyB143> @Don_Vito_08 @realDonaldTrump @FLOTUS @marineband Such a pretty woman! 👍🏽
878401968028491777 2017-06-23 19:58:43 -0400 <iwound> Meanwhile at the #WhiteHouse presser today. @KellyannePolls @PressSec @realDonaldTrump @ResistanceChics  https://t.co/hRrGOZ9RdJ
878401962542280704 2017-06-23 19:58:42 -0400 <L0rdhelmut> @realDonaldTrump All you've achieved is to subtract the efforts of many in a unilateral and inconsiderate way.  You have no ideas other than destruction.
878401959492935680 2017-06-23 19:58:41 -0400 <lavagal> @ScottPresler @realDonaldTrump Drink the Kool-Ade, kids.
878401952387870720 2017-06-23 19:58:40 -0400 <8yMaksfanMeryl2> @realDonaldTrump Great Job Mr President @POTUS   We love our Vets - so does our President.  Another Promise Kept-  Thank you
878401944443920385 2017-06-23 19:58:38 -0400 <KittyLovesGod> @davis1087 @realDonaldTrump WE ALL CAN even email lib media &amp; complain &amp; tell them to REPORT THE TRUTH!!!!
878401938064199681 2017-06-23 19:58:36 -0400 <rottensisters> @realDonaldTrump #Treason #FakePresident #TrumpCareKills
878401936579481600 2017-06-23 19:58:36 -0400 <mrfphd> @realDonaldTrump I don't think the opiates flooding our streets are from Mexico, are they?
878401931760332800 2017-06-23 19:58:35 -0400 <bobolingt> @realDonaldTrump It's our country why tear it apart , love and cooperation would be bettor !  https://t.co/R4YK7mfqT1
878401926634885121 2017-06-23 19:58:33 -0400 <Sunshin02668578> @realDonaldTrump No dumba$$ you haven't!!!
878401925938466817 2017-06-23 19:58:33 -0400 <RiGiDJaR> A terrorist act was prevented from blowing up a mosque. Chew on that. Islam is not the problem; ignorance &amp; hate are.  @realDonaldTrump
878401924948606977 2017-06-23 19:58:33 -0400 <downwithtrump12> @Lolibraun @ZakZales @realDonaldTrump @FLOTUS @marineband so true a high paid prostitute zak can't afford her. but i am sure he has to pay for  it total creeper vibe from him
878401922390249474 2017-06-23 19:58:32 -0400 <johnstoneciphe1> @realDonaldTrump   53 years on the planet and I have not witnessed anyone tell as many outright lies as Trump. His cult is fine with it.
878401922352517121 2017-06-23 19:58:32 -0400 <sw6blues11> @Freeyourmindkid @realDonaldTrump Sorry. Any picture of Trumpler's ass should come with a Surgeon General's warning.
878401921387610112 2017-06-23 19:58:32 -0400 <stahl756_jon> @Lomb19Sebastian @stylistkavin @realDonaldTrump Cause I get in every night at 10 and work my ever living ass off!! I don't deserve a tax break?
878401921106812930 2017-06-23 19:58:32 -0400 <Tokaise> @silentrunning12 @realDonaldTrump @fuzzipariah @RealJamesWoods @RichardTBurnett  https://t.co/K8Bxbh7EEc
878401915188637696 2017-06-23 19:58:31 -0400 <judyeva35> @realDonaldTrump Blablabla... list some of the positive effects this new bill will cause.. please! Stop p#s*y footing around and say something of substance😩
878401913896783872 2017-06-23 19:58:30 -0400 <EnrelChi> @JDob55 @Terri101092 @ffb1234 @BwsCurtis @Md_Renegade @YanchakSteven @janet_stamos @bamluvsdmb @gus_posey @Based_K9 @doNOTfearTrump @crafd_1 @tonyposnanski @realDonaldTrump @GOP @ForTrump2020 Certain countries in the ME got emo bc US wasn't gonna adopt their geopolitical stance 100%. That's THEIR problem.
878401912449646592 2017-06-23 19:58:30 -0400 <JayeFeeeee> @PeteHegseth @realDonaldTrump @POTUS @foxandfriends @FoxNews @DeptVetAffairs But he's willing to cut Medicaid.. Which will affect half a million +. Veterans. Guess your ok with that huh, @PeteHegseth #sellout
878401911937916928 2017-06-23 19:58:30 -0400 <sculpthollywood> @williamlegate @realDonaldTrump 😂😂Fredrick Douglas 😂😂
878401907655671809 2017-06-23 19:58:29 -0400 <sandyreed319> @Tackspayer @furey @ALT_uscis @realDonaldTrump Alternative spelling? LOL
878401906045067264 2017-06-23 19:58:28 -0400 <x_tygr_x> @realDonaldTrump Nice for your pocket! You will be dead when the full effect of your actions hit but know this  future generations will curse your name!
878401905831104516 2017-06-23 19:58:28 -0400 <BettySpeaks2020> @realDonaldTrump Now the Planet can die with the rest of us. No Regulations, no affordable Insurance. What else do you want to take away?
878401905734500353 2017-06-23 19:58:28 -0400 <vlad_jak> @realDonaldTrump  https://t.co/tFADzrNqdH way to save those jobs. Should have told them only office jobs were safe... #LiarInChief
878401903079694337 2017-06-23 19:58:28 -0400 <Camore3> @realDonaldTrump you better build it in the ground as well!
878401901884313600 2017-06-23 19:58:27 -0400 <wndcsides> @jasoninthehouse @realDonaldTrump Did you check for any secret listening devices?? LOL!! #JustAnotherTraitor.
878401899451604996 2017-06-23 19:58:27 -0400 <ZacharyDurren> @FIRE_THE_FOOL @realDonaldTrump What?! It was "intended to influence Comey's testimony"! Not obstruction or intimidating! U'r Crazy! #MAGA
878401899376128000 2017-06-23 19:58:27 -0400 <Seacretsoc1> Of course, on the Damn golf course again!  @realDonaldTrump what happened to "I'll be too busy working to play golf"?  Another lie FFS!!!  https://t.co/uxjUyrTENE
878401894191910913 2017-06-23 19:58:26 -0400 <fantas276> @KeithOlbermann @realDonaldTrump I would say he admitted to witness intimidation. That's 20 years...
878401891008299008 2017-06-23 19:58:25 -0400 <handimanner> @realDonaldTrump Oh joy....now you can fire more people.
878401887526977536 2017-06-23 19:58:24 -0400 <JestrBob> @Scavino45 @realDonaldTrump @POTUS Why is it that you no the POTUS can tell us when America was great before? What sort of idiot dreams about the good old days?
878401886696681473 2017-06-23 19:58:24 -0400 <delores_e> .@realDonaldTrump demands a law we've already had for more than 20 years  https://t.co/7d30F48tQa via @HuffPostPol
878401885702676480 2017-06-23 19:58:24 -0400 <elegirl04> @Chet_Cannon @realDonaldTrump Ted Nugent said he would be in jail for murder if Obama was in office, and worse. Where was your fake outrage then?
878401885375524865 2017-06-23 19:58:24 -0400 <Indi_Tx27> @realDonaldTrump   https://t.co/BeJogWVdou
878401882078707715 2017-06-23 19:58:23 -0400 <ronnie_martin80> @RenziRenee @POTUS @realDonaldTrump @BarackObama THATS BECAUSE PRESIDENT TRUMP IS A REAL PRESIDENT AND LEADER HE IS FOR AMERICA AND THE AMERICAN PEOPLE. MAGA TOGETHER
878401881420308480 2017-06-23 19:58:23 -0400 <Charlie_Kenmore> @realDonaldTrump   https://t.co/WvVJanW4T7
878401877158842368 2017-06-23 19:58:22 -0400 <k_calaman> @realDonaldTrump  Hey Donnie - Liar-in-Chief - have you read this trip down memory lane? EVERY lie you told printed in the NYT!! Busy Boy!!  https://t.co/5ygyE9ruwl
878401874562568192 2017-06-23 19:58:21 -0400 <PageLaurapage20> @realDonaldTrump @SteveScalise This group of white old men they all hate black people they wish we all was back in Africa
878401872993935360 2017-06-23 19:58:21 -0400 <cletus1969> @Freeyourmindkid @46mingo @realDonaldTrump Captain underpants tra la la!
878401872410890240 2017-06-23 19:58:20 -0400 <caseymarie7> You should be very proud of yourself, Trump @realDonaldTrump. You can't even PRETEND to stand up 4  the poor &amp; disabled? Shameful! Bad! Sad!  https://t.co/E5mFZpbAjm
878401872318550016 2017-06-23 19:58:20 -0400 <katzinjammers> @mj_mjremember52 @Tackspayer @brooklyn91941 @SethAbramson Because .@realDonaldTrump is going 2 appoint .@newtgingrich 's THIRD wife as the ambassador 2 The Holy See (Vatican)! #FamilyValues, my a$$.
878401871144263684 2017-06-23 19:58:20 -0400 <davydawgg> @Jenlskelly @tweetsheilatoo @LWarnicke @ShawnSlim052570 @reghaas924 @melissacevans33 @tickawayday @jules_su @realDonaldTrump He had many moments...with Rick Perry on Climate Change was classic too.
878401868313001984 2017-06-23 19:58:19 -0400 <seajai14> @ZakZales @realDonaldTrump @FLOTUS @marineband Pretty damn sure he's let her down...bigly. Or should I say small-ly
878401865318367235 2017-06-23 19:58:19 -0400 <annamar71818007> @jules_su @realDonaldTrump Nonsense!
878401863892316160 2017-06-23 19:58:18 -0400 <RhondaRYoung> @realDonaldTrump your reality show is a mockery of our country I pray you and the rest of the enablers in Congress go to jail
878401863523201024 2017-06-23 19:58:18 -0400 <Buckshot_88Fan> @kitten4trump @chandrikamaya im thinking The @realDonaldTrump  should appoint Bernie Sanders US Ambassador to Venezuela.  Bernie can go help their Socialist Government
878401861518114816 2017-06-23 19:58:18 -0400 <Tai_Maryn> @kushkandy95 @tmcs28 @realDonaldTrump Mr. Trump can't finish a sentence, stay on subject or remember what he's said. Hardly President material.
878401860536745984 2017-06-23 19:58:18 -0400 <ReneeGalvan4> @RealDonaldTrump @GOP @SenateDems  @MikePenceVP  7 Huge Tax Breaks in the Senate GOP Health Care Plan  https://t.co/OuL5SaniEq
878401848809586689 2017-06-23 19:58:15 -0400 <HEARTLANDPAT> @harleytime1 @jeffgiesea @GOPChairwoman @pnehlen @realDonaldTrump Good for you sir.
878401847098318848 2017-06-23 19:58:14 -0400 <jaam91> @RVAwonk No, @realDonaldTrump has worked to continue Russian interventions trying to return Russian property seized and blunt sanctions  https://t.co/AR7QhJoXls
878401845143769089 2017-06-23 19:58:14 -0400 <cleflore23> @straynar I'm not @realDonaldTrump
878401841922428928 2017-06-23 19:58:13 -0400 <1deserthottie> @RepStevenSmith @wikileaks @POTUS @realDonaldTrump @StevenKBannon  2) Wikileaks have done USA many good turns &amp; in 10 yrs have never been incorrect. Re-think this.
878401840752189440 2017-06-23 19:58:13 -0400 <housesandme> @realDonaldTrump I look forward to your stream of consciousness tweets this weekend. What will they be about, hmmm? That horrifying #TrumpCare maybe? *cough*
878401840077058048 2017-06-23 19:58:13 -0400 <kcamponovo> @LordHaxSupreme @realDonaldTrump We will cope fine I just won a lawsuit that went all the way to trial took to years but boy it felt good to kick his ass lol Worth the wait
878401838697115648 2017-06-23 19:58:12 -0400 <coni58> @realDonaldTrump Thank you Mr. President! #MAGA 🇺🇸
878401838122401792 2017-06-23 19:58:12 -0400 <jackschofield> @HaydenMacintosh @realDonaldTrump My apologies: I made some foolish assumptions about you without checking, and I was wrong. Nothing against Egypt, but I live in the UK ;-)
878401837564649473 2017-06-23 19:58:12 -0400 <Jenlskelly> @davydawgg @ShawnSlim052570 @tweetsheilatoo @LWarnicke @reghaas924 @melissacevans33 @tickawayday @jules_su @realDonaldTrump   https://t.co/V5Gmw3ySlt
878401836444770304 2017-06-23 19:58:12 -0400 <Jesusma44143118> @realDonaldTrump Not bad
878401829138083840 2017-06-23 19:58:10 -0400 <bellmayart> @realDonaldTrump   https://t.co/mnUuhnB6ug
878401827246456832 2017-06-23 19:58:10 -0400 <joehanson3389> @realDonaldTrump Absolutely! That sounds like reaching across the isle, but you'll get blasted somehow for this as well!
878401819743064065 2017-06-23 19:58:08 -0400 <kmcf000734> @Nightoverwatch1 @realDonaldTrump I used to live in Canada. They have laws regarding wait times for necessary treatments.
878401815343243264 2017-06-23 19:58:07 -0400 <mschase5> @realDonaldTrump Why why why do you continue to lie, the #solarwall was not your idea, you are not smart enough to come up with that😒🐸
