1157078555735420928 2019-08-01 19:59:59 -0400 <BrodiganRobyn> @realDonaldTrump Great job!!
1157078398835089409 2019-08-01 19:59:22 -0400 <applesause753> @realDonaldTrump @CNN  https://t.co/QOQbRBkEt4
1157078397434159105 2019-08-01 19:59:22 -0400 <jeyoung1422> @realDonaldTrump Hey, dtrump, I told YOU once and I’ll tell YOU again, when God touches YOU with His Lil finger, YOU ARE GOING TO CURSE THE DAY YOU WERE BORN for the rest of your deplorable life., it’s just a matter of time.
1157078395743875072 2019-08-01 19:59:21 -0400 <OhMyLAHTHC> @realDonaldTrump  https://t.co/S0X145lbNl
1157078395320225793 2019-08-01 19:59:21 -0400 <localgeekks> @dewclaws @realDonaldTrump @MMFlint @SpeakerPelosi @HillaryClinton @SenSchumer @AOC @IlhanMN @KamalaHarris @BernieSanders @BetoORourke And a cop tells the same story  You need to really check your sources for your claims.   https://t.co/VJWNyPzSbR
1157078395282481152 2019-08-01 19:59:21 -0400 <tracy33321810> @RealCandaceO @realDonaldTrump @IngrahamAngle Candace, I loved the smile at the end! Thank you for your voice of discernment🙏🏽
1157078395131518976 2019-08-01 19:59:21 -0400 <TheFrankieC> @golshtein416 @kayleighmcenany @realDonaldTrump What do you think social security is? Same deal. This way, people are getting medical attention they need.
1157078392404975616 2019-08-01 19:59:20 -0400 <razinkhan27> @bakedbadge38 @ACourageCulture @realDonaldTrump  https://t.co/PKWxGv4268
1157078390932946945 2019-08-01 19:59:20 -0400 <akvawe66> @misshellca @shinobi_tony @Apritions @alshadowdancer @boodacat2020 @PwrCane1 @HouseOfJames2 @LeonWhi63670221 @robert_sicario @SarahResister @FnicholasR @TT197 @calijeff1 @mballred1 @HelloHumans9 @gorillastyle @TimothyPWalsh2 @Burghgirl69 @Dannaja64Danny @tommy_lowell @dziadzi_tom @TrumpSugar @TrumpChick77 @laundry_guy @c0lettea @GhostOfTick @annableigh @donnnie @ShellyRKirchoff @DeplorableNew @bex_hex @amvetsupport @FifthDonkey @rn_gal @skrnyc5 @Kuzma_T_Olsen @imvala @GOPkleptocrat @rms2297 @AndoliniKathy @jeffnf56 @huston_buck @blairarthur1 @EvilBastard4 @teriross69 @dont_lie_45 @eyesore99848340 @TiredOf_UrCrap2 @Tradergracie @realDonaldTrump And you still haven't apologized for what I said you didn't apologize for. Which was accusing me of stalking your friend. Where's that apology? That's the one I said you never gave and you still haven't. I didn't ask for any other apology  https://t.co/jRfTrhPouP
1157078390035353600 2019-08-01 19:59:20 -0400 <laurahancock> @MikeDeWine @realDonaldTrump @GovMikeDeWine @VP @BarackObama .@realDonaldTrump claims that Dems stick together, vote as a bloc and that's the only thing they're good at, no matter how bad candidate is. He claimed Dems deliver for selves and hurt regular ppl.
1157078389842415617 2019-08-01 19:59:20 -0400 <pietro_BOS> @realDonaldTrump @CNN #MoscowMitch
1157078388508647424 2019-08-01 19:59:19 -0400 <kimtpicc> @SenSchumer @realDonaldTrump U need to stop advocating for ILLEGAL immigration! This is YOUR mess! Now ur trying to deflect it to Pres Trump! If u n ur colleagues in congress did ur jobs years ago we wouldn’t have this crisis! Good for @LindseyGrahamSC he’s doing something to fix it! What r u doing whining
1157078388282032128 2019-08-01 19:59:19 -0400 <NinerFanNapa> @SenSchumer I’m here to add to your soon to be ratio.  Y’all have run out of crap to keep throwing @realDonaldTrump so we are gonna still GASLIGHT on this Russian crap huh Chuckster?  Truth is gonna hurt soon enough. Karma is real for all u Dems.  https://t.co/TH5QbZHmzJ
1157078386092793856 2019-08-01 19:59:19 -0400 <CHHolte> @adair1946 @Eemunchagote @RobertandRosie @Willis_Hubbard_ @bannerite @HouseJudiciary @realDonaldTrump @ERMA_____ @EricHolder @JameelWSimmons @AC360 @irenedorsey321 @GodsWordIsFree @JWaReesS @Fun_Investor @frankandjannie @MMFlint @elaineyvette1 @nytimes @BillGates @Trevornoah @BarackObama @alfranken @Comey @saeeddaniel @JoeBiden @POTUS44 @VP44 @PattyMurray @RepMaxineWaters @SenWarren @SenSchumer @SenSanders @NewsHour @TheDailyShow @TheDailyEdge @L8ShowColbert @BarReNaples @SpeakerPelosi @SenatorReid @MsbethmartinezA @Trumpgot2go1 @heidioconnell33 @ObamaFoundation @ObamaWhiteHouse @MichelleObama @FLOTUS44 Wouldn't hurt to use that term generally.  "Women of value", running for President, running for Governor.  Proving their value!
1157078384222121984 2019-08-01 19:59:18 -0400 <FrankNeuts> @SaraCarterDC @MMFlint @realDonaldTrump @MichelleObama @MSNBC 😂😂😂😂💯NUFF SAID!
1157078378580779008 2019-08-01 19:59:17 -0400 <MichelleZink> @realDonaldTrump @CNN This has been fact checked as a lie by multiple outlets, not that you’ve ever let that stop you before.
1157078377385406469 2019-08-01 19:59:17 -0400 <LIB3RTYforALL> @Co50072057Grey @us_poll @GiboneyDavid @Marilyn122868 @real_vt16 @_edwardmondini_ @rfragan @HarrietNix @AllenHaddick @TheAkmed @Mnms0606 @america_sue @mal1976retaf @dianne1h @WeidnerRoger @Desert_Crow @Adorable_Todd @DianeLong22 @heyitsmejeli @baldeguy56 @DxmJohansen @desertodavid @jackfistfite @chirpline2 @geli2j @Nick30664336 @dmaxter1200 @nemo_gratis @ACMeinde @InvertedEarth2 @ntvnyr173 @txlady706 @Pfialn @APatriol @newbertia @realDonaldTrump I live in rural styx CA, mostly GOPs here.
1157078376366166016 2019-08-01 19:59:17 -0400 <quithidingfacts> @Tracydelaney714 @realDonaldTrump  https://t.co/dAZZMXgIyI
1157078372696154112 2019-08-01 19:59:16 -0400 <DebbieDud> @dalepape3 @BrinaBrady @realDonaldTrump JFC do you call all women 'sweaty' before you call them poor thing ?
1157078372478070785 2019-08-01 19:59:16 -0400 <Lord__Gino> @wokevoter2016 @TheRightMelissa @Siddhalee @realDonaldTrump @CNN I know you’re a Russian bot, but your comments have to make sense. What about black mothers? Every American to have ever lived except natives and the descendants of slaves traversed brutal conditions for the promise of a better day. The promise of America.
1157078371546869760 2019-08-01 19:59:15 -0400 <CarrCaleb> Business insider, has Baltimore ranked the 23rd most dangerous city in the worldMaryland, had 50.52 homicides per 100,000 residents in 2018. @realDonaldTrump is right, Baltimore is ranked higher than many of the worst countries in the world. #Fixit #MAGA2020 @FoxNews
1157078367394336768 2019-08-01 19:59:14 -0400 <Quit1212> @W7VOA @POTUS @BarackObama @realDonaldTrump I know. Im watching it 😜
1157078367365160960 2019-08-01 19:59:14 -0400 <wudnshu> @RoniSylvester @TheOfficerTatum @KamalaHarris @POTUS @realDonaldTrump The most LEGAL action is deportation - otherwise they are released into our county pending their asylum hearing and 90% don’t show up 🤦🏼‍♀️
1157078367348432896 2019-08-01 19:59:14 -0400 <MouleFraser> @realDonaldTrump This is bollocks!
1157078367234998272 2019-08-01 19:59:14 -0400 <_MoreCowbell_> @emptywheel If he did it only as another obsequious move for @realDonaldTrump, then I think we have to use #LeveragedLindsey rather than anything else.
1157078366467629061 2019-08-01 19:59:14 -0400 <jeff_mullinix> @KamalaHarris What has the mom eaten? Maybe she should have thought about dragging her kid thousands of miles with no plan except preying on another countries population to take care of him? @KamalaHarris @FoxNews @atensnut @realDonaldTrump
1157078364517044224 2019-08-01 19:59:14 -0400 <rizzole9> No, there's never been anything like this!  God bless our President Trump. @realDonaldTrump
1157078363238014976 2019-08-01 19:59:13 -0400 <LibbyBullard> @eavesdropann @realDonaldTrump The REAL America loves him!!🇺🇸🇺🇸
1157078362600484869 2019-08-01 19:59:13 -0400 <PivotPointMag> @realDonaldTrump With God’s help and wisdom imparted to you.
1157078359907680256 2019-08-01 19:59:13 -0400 <kirahfaye> @GovBillWeld @realDonaldTrump Well, we do get to look forward to Trump's successor rescinding it........
1157078359094042624 2019-08-01 19:59:12 -0400 <JaydensNana03> @GregFerrini @real_defender @realDonaldTrump What are you 12?
1157078354471919616 2019-08-01 19:59:11 -0400 <KathleenChu5> @Veronicaromm @realDonaldTrump Yup
1157078354295570432 2019-08-01 19:59:11 -0400 <SamuelW87264178> @realDonaldTrump Don't waste your time to have meeting with devil. They have no intention to solve the trade dispute but continue to steal USA high technology.
1157078352290885633 2019-08-01 19:59:11 -0400 <threeplustrips> @RealMarkKennedy @realDonaldTrump Our economy has been recovering since Obama saved us, whether you like him or not, it’s a fact. We are now starting to level off due to lack of legislation to help stimulate it, tax cuts that benefited only the top 1%, &amp; Trump.  https://t.co/PI8b5gew4D  https://t.co/EsufF9RQ9X
1157078352227897344 2019-08-01 19:59:11 -0400 <SallyBavis> @Anna_63 @realDonaldTrump Of course... it's not a pick and choose kind of thing. And again we pay the tariffs.
1157078347957952512 2019-08-01 19:59:10 -0400 <TreeMichael66> @TheRightMelissa @pumbarger @JoyfullyDazed @realDonaldTrump @CNN You didn't care then and apparently you don't care now either. So what's your point again?
1157078347949776896 2019-08-01 19:59:10 -0400 <jmleeds> So @realDonaldTrump doesn't wanted to be prosecuted by, err doesn't want to debate @SenKamalaHarris #SecureOurElections
1157078347370946561 2019-08-01 19:59:10 -0400 <CarolMcgilli> @SaraCarterDC @realDonaldTrump @KamalaHarris She’s so fake
1157078347157037061 2019-08-01 19:59:10 -0400 <JoeBucki18> @JamieLindsay @JesusChrysler15 @realDonaldTrump Remember when he was going to be impeached in his first few months? Then his first year? Then his second year? Funny, how it’s never happened
1157078345336516608 2019-08-01 19:59:09 -0400 <Dedeahf> @senatemajldr @realDonaldTrump  https://t.co/IdhzXFhOdx
1157078341851262977 2019-08-01 19:59:08 -0400 <Travelagency4U> @BevCBanks @realDonaldTrump Feel free to move there!
1157078339963760640 2019-08-01 19:59:08 -0400 <f_taggart> He’s a shrewd one . @realDonaldTrump has lost more money individually than any other American and he has the national debt at record high.  Most other countries he’d be shot . Rightly so , too .
1157078328773267456 2019-08-01 19:59:05 -0400 <GaryMcM20040245> @realDonaldTrump Dear President Trump. Based on your rally in Ohio ( absolutely amazing) you have just been reelected. The election was won tonight. You are by far the greatest president in the history of American. I thank you every day for saving America and the world.
1157078328374939648 2019-08-01 19:59:05 -0400 <FREDCHINCHIN> @SpeakerPelosi @NAkufoAddo @HouseDemocrats @BarackObama @realDonaldTrump   U r as usual spending $$$$ on useless dossiers ....while Ur 2020 Democrats candidates r Bashing Obama  President Trump will prevail   https://t.co/LAVl36THHI
1157078325384232960 2019-08-01 19:59:04 -0400 <mswalder> @cspan @realDonaldTrump doesn't seem to know how tariffs work. Maybe if someone could make pictures to go along with the words.   https://t.co/mSWic1cUPE
1157078321697447942 2019-08-01 19:59:04 -0400 <EnygmaPhoenix> That's because @realDonaldTrump is too busy using all the money he's cutting from American Gov't programs to pay off his debt and sell out the Unites States to vladimir putin #RacistInChief #GOPTraitors #GOPTaxScam #ImpeachTheMF
1157078321315942401 2019-08-01 19:59:03 -0400 <NikkiSchwab> @realDonaldTrump Oh I forgot Chicago. He knocked Chicago too.
1157078321060032512 2019-08-01 19:59:03 -0400 <oldbeauty> @realDonaldTrump  https://t.co/N9kn23TRIj
1157078318925135872 2019-08-01 19:59:03 -0400 <Momx4x6> @KimStrassel We all need to #WalkAway  If @realDonaldTrump loses #2020Election it will be because he didn’t #DrainTheSwamp &amp; the  #TwoTierJusticeSystem  Thanks for nothing #DOJ
1157078317561987073 2019-08-01 19:59:03 -0400 <DefenestratorO> @RealCandaceO @realDonaldTrump @IngrahamAngle Name one thing Trump did to help Baltimore since he came into office.
1157078316727316481 2019-08-01 19:59:02 -0400 <loridaisy50> @SaraCarterDC @MMFlint @realDonaldTrump @MichelleObama @MSNBC I think she’d be better than the other people running.
1157078315611512833 2019-08-01 19:59:02 -0400 <DevolutionMan> @GOP @realDonaldTrump Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight Gaslight  ☝🏽☝🏽☝🏽☝🏽
1157078315582337025 2019-08-01 19:59:02 -0400 <swann2377> @vagrantwalker @thehill @realDonaldTrump @GOP  https://t.co/VxGqMT0j3Y
1157078315254988801 2019-08-01 19:59:02 -0400 <leelarose100> @charliekirk11 @realDonaldTrump Thank u. Mr. President !!!!💕💖👍🇺🇸
1157078312264454144 2019-08-01 19:59:01 -0400 <AllysonSundberg> @realDonaldTrump @CNN You couldn’t be more full of crap if you tried
